species,divergence,totalength.Mbp,percent.cvrg,repeat.class
Callithrix jacchus,60,0.000137,4.84148347353715e-06,LINE
Callithrix jacchus,61,0.000332,1.17326460818564e-05,LINE
Callithrix jacchus,62,0.000218,7.7039664031467e-06,LINE
Callithrix jacchus,63,0,0,LINE
Callithrix jacchus,64,0.000136,4.80614417810987e-06,LINE
Callithrix jacchus,65,0.000263,9.29423469737423e-06,LINE
Callithrix jacchus,66,0,0,LINE
Callithrix jacchus,67,0,0,LINE
Callithrix jacchus,68,0,0,LINE
Callithrix jacchus,69,0,0,LINE
Callithrix jacchus,70,0,0,LINE
Callithrix jacchus,0,0.158051,0.00558541098157678,LTR
Callithrix jacchus,1,0.488437,0.0172610194406136,LTR
Callithrix jacchus,2,0.457642,0.0161727458379306,LTR
Callithrix jacchus,3,0.578046,0.0204277383645566,LTR
Callithrix jacchus,4,0.935075,0.0330448916716624,LTR
Callithrix jacchus,5,1.71782,0.0607065484708874,LTR
Callithrix jacchus,6,2.536652,0.0896434944241967,LTR
Callithrix jacchus,7,3.542449,0.125187651747067,LTR
Callithrix jacchus,8,4.988486,0.176289580488843,LTR
Callithrix jacchus,9,6.662905,0.235462368198891,LTR
Callithrix jacchus,10,8.042669,0.284222255814814,LTR
Callithrix jacchus,11,8.842727,0.312495741835772,LTR
Callithrix jacchus,12,9.097773,0.321508887777317,LTR
Callithrix jacchus,13,9.015907,0.318615801017868,LTR
Callithrix jacchus,14,8.641387,0.305380528094443,LTR
Callithrix jacchus,15,8.238555,0.291144729038882,LTR
Callithrix jacchus,16,8.316561,0.293901406117982,LTR
Callithrix jacchus,17,8.231859,0.290908097116701,LTR
Callithrix jacchus,18,8.199777,0.289774341840803,LTR
Callithrix jacchus,19,7.858841,0.277725903815008,LTR
Callithrix jacchus,20,7.806724,0.275884125755225,LTR
Callithrix jacchus,21,7.664406,0.270854707908605,LTR
Callithrix jacchus,22,7.754682,0.274044998142598,LTR
Callithrix jacchus,23,7.64657,0.270224396235365,LTR
Callithrix jacchus,24,7.402401,0.261595635810181,LTR
Callithrix jacchus,25,6.813097,0.240770047657704,LTR
Callithrix jacchus,26,5.915429,0.20904709301009,LTR
Callithrix jacchus,27,5.132339,0.181373244153943,LTR
Callithrix jacchus,28,4.613755,0.163046850974083,LTR
Callithrix jacchus,29,4.082097,0.144258431845807,LTR
Callithrix jacchus,30,3.751939,0.132590880746128,LTR
Callithrix jacchus,31,3.459278,0.122248447207085,LTR
Callithrix jacchus,32,3.11597,0.110116184372537,LTR
Callithrix jacchus,33,2.728491,0.0964229495196704,LTR
Callithrix jacchus,34,2.452271,0.0866615293367475,LTR
Callithrix jacchus,35,2.019883,0.0713812420655375,LTR
Callithrix jacchus,36,1.817062,0.0642136908276814,LTR
Callithrix jacchus,37,1.473481,0.0520717803654817,LTR
Callithrix jacchus,38,1.288398,0.0455310775499147,LTR
Callithrix jacchus,39,0.974237,0.0344288491591855,LTR
Callithrix jacchus,40,0.821369,0.0290266017458083,LTR
Callithrix jacchus,41,0.677249,0.0239335024888289,LTR
Callithrix jacchus,42,0.573358,0.0202620677475935,LTR
Callithrix jacchus,43,0.438616,0.0155003804031312,LTR
Callithrix jacchus,44,0.357305,0.0126269069526437,LTR
Callithrix jacchus,45,0.276285,0.00976371723712562,LTR
Callithrix jacchus,46,0.199275,0.00704223809627091,LTR
Callithrix jacchus,47,0.139246,0.00492085553106681,LTR
Callithrix jacchus,48,0.090306,0.00319135041285581,LTR
Callithrix jacchus,49,0.052056,0.00183962236276241,LTR
Callithrix jacchus,50,0.044799,0.00158316509584665,LTR
Callithrix jacchus,51,0.042047,0.00148591135483078,LTR
Callithrix jacchus,52,0.023623,0.000834820175878599,LTR
Callithrix jacchus,53,0.014569,0.00051485819508002,LTR
Callithrix jacchus,54,0.006386,0.0002256767405986,LTR
Callithrix jacchus,55,0.007693,0.000271865199722053,LTR
Callithrix jacchus,56,0.002218,7.83825572577036e-05,LTR
Callithrix jacchus,57,0.001628,5.75323729556093e-05,LTR
Callithrix jacchus,58,0.002779,9.82079019924068e-05,LTR
Callithrix jacchus,59,0,0,LTR
Callithrix jacchus,60,0.000605,2.13802737335035e-05,LTR
Callithrix jacchus,61,0.000134,4.73546558725531e-06,LTR
Callithrix jacchus,62,0,0,LTR
Callithrix jacchus,63,0,0,LTR
Callithrix jacchus,64,0,0,LTR
Callithrix jacchus,65,0,0,LTR
Callithrix jacchus,66,0,0,LTR
Callithrix jacchus,67,0,0,LTR
Callithrix jacchus,68,0,0,LTR
Callithrix jacchus,69,0,0,LTR
Callithrix jacchus,70,0,0,LTR
Callithrix jacchus,0,0.773166,0.0273231416883272,SINE
Callithrix jacchus,1,6.649531,0.234989740461846,SINE
Callithrix jacchus,2,13.138674,0.464311482008702,SINE
Callithrix jacchus,3,12.703488,0.448932315388887,SINE
Callithrix jacchus,4,11.573384,0.408995236269338,SINE
Callithrix jacchus,5,14.880019,0.525849387404516,SINE
Callithrix jacchus,6,21.947312,0.775602542602653,SINE
Callithrix jacchus,7,29.720258,1.05029297763694,SINE
Callithrix jacchus,8,33.366945,1.17916432686075,SINE
Callithrix jacchus,9,31.995451,1.13069669521801,SINE
Callithrix jacchus,10,27.443111,0.969820207072595,SINE
Callithrix jacchus,11,22.697542,0.80211514221106,SINE
Callithrix jacchus,12,18.587922,0.656884066937208,SINE
Callithrix jacchus,13,15.81389,0.558851730564484,SINE
Callithrix jacchus,14,13.353822,0.47191466074129,SINE
Callithrix jacchus,15,11.297893,0.399259578432781,SINE
Callithrix jacchus,16,9.580783,0.338578120861647,SINE
Callithrix jacchus,17,7.899534,0.279163965763831,SINE
Callithrix jacchus,18,6.631606,0.234356283591312,SINE
Callithrix jacchus,19,5.647762,0.199587929820957,SINE
Callithrix jacchus,20,4.905882,0.173370413329368,SINE
Callithrix jacchus,21,4.310941,0.152345617568567,SINE
Callithrix jacchus,22,3.880997,0.137151699535381,SINE
Callithrix jacchus,23,3.435801,0.121418786568339,SINE
Callithrix jacchus,24,3.094262,0.109349038947401,SINE
Callithrix jacchus,25,2.747258,0.0970861620769541,SINE
Callithrix jacchus,26,2.391917,0.0845286615005296,SINE
Callithrix jacchus,27,2.140582,0.0756466596843145,SINE
Callithrix jacchus,28,1.919666,0.0678396438957019,SINE
Callithrix jacchus,29,1.791798,0.0633208788680067,SINE
Callithrix jacchus,30,1.671568,0.059072035378785,SINE
Callithrix jacchus,31,1.512268,0.0534424856172195,SINE
Callithrix jacchus,32,1.383338,0.0488861902577805,SINE
Callithrix jacchus,33,1.250332,0.0441858519301799,SINE
Callithrix jacchus,34,1.134711,0.0400998872535826,SINE
Callithrix jacchus,35,1.004407,0.0354950357022265,SINE
Callithrix jacchus,36,0.873216,0.0308588381958264,SINE
Callithrix jacchus,37,0.751189,0.0265464899927219,SINE
Callithrix jacchus,38,0.619153,0.0218804307816857,SINE
Callithrix jacchus,39,0.502874,0.0177712128486972,SINE
Callithrix jacchus,40,0.40557,0.0143325580464413,SINE
Callithrix jacchus,41,0.321001,0.0113439491714518,SINE
Callithrix jacchus,42,0.249204,0.0088066937776595,SINE
Callithrix jacchus,43,0.18784,0.00663813325305998,SINE
Callithrix jacchus,44,0.136823,0.00483522841824652,SINE
Callithrix jacchus,45,0.095474,0.00337398389162398,SINE
Callithrix jacchus,46,0.071905,0.00254107203769846,SINE
Callithrix jacchus,47,0.03874,0.00136904430485277,SINE
Callithrix jacchus,48,0.034501,0.00121924103153653,SINE
Callithrix jacchus,49,0.021036,0.000743397418608229,SINE
Callithrix jacchus,50,0.015702,0.000554897616799126,SINE
Callithrix jacchus,51,0.007973,0.000281760202441691,SINE
Callithrix jacchus,52,0.005688,0.00020100991239036,SINE
Callithrix jacchus,53,0.004001,0.000141392521004541,SINE
Callithrix jacchus,54,0.002956,0.000104462957283035,SINE
Callithrix jacchus,55,0.001862,6.58017680855925e-05,SINE
Callithrix jacchus,56,0.000436,1.54079328062934e-05,SINE
Callithrix jacchus,57,0.000563,1.98960233255578e-05,SINE
Callithrix jacchus,58,0.000665,2.35006314591402e-05,SINE
Callithrix jacchus,59,0.000264,9.32957399280151e-06,SINE
Callithrix jacchus,60,0.000299,1.05664493327563e-05,SINE
Callithrix jacchus,61,0,0,SINE
Callithrix jacchus,62,9.6e-05,3.39257236101873e-06,SINE
Callithrix jacchus,63,0,0,SINE
Callithrix jacchus,64,0,0,SINE
Callithrix jacchus,65,0,0,SINE
Callithrix jacchus,66,0,0,SINE
Callithrix jacchus,67,0,0,SINE
Callithrix jacchus,68,0,0,SINE
Callithrix jacchus,69,0,0,SINE
Callithrix jacchus,70,0,0,SINE
Callithrix jacchus,0,0.087749,0.00310098783444826,Unknown
Callithrix jacchus,1,0.175138,0.00618925352254269,Unknown
Callithrix jacchus,2,0.128066,0.00452576220818984,Unknown
Callithrix jacchus,3,0.110387,0.00390099880433099,Unknown
Callithrix jacchus,4,0.159571,0.00563912671062625,Unknown
Callithrix jacchus,5,0.150048,0.00530259060027227,Unknown
Callithrix jacchus,6,0.161048,0.00569132284997234,Unknown
Callithrix jacchus,7,0.168208,0.00594435220523165,Unknown
Callithrix jacchus,8,0.168336,0.00594887563504634,Unknown
Callithrix jacchus,9,0.182571,0.00645193050545365,Unknown
Callithrix jacchus,10,0.176951,0.00625332366515235,Unknown
Callithrix jacchus,11,0.172631,0.0061006579089065,Unknown
Callithrix jacchus,12,0.161792,0.00571761528577023,Unknown
Callithrix jacchus,13,0.18041,0.0063755622880353,Unknown
Callithrix jacchus,14,0.188716,0.00666909047585428,Unknown
Callithrix jacchus,15,0.235606,0.00832615003843936,Unknown
Callithrix jacchus,16,0.248221,0.00877195525025448,Unknown
Callithrix jacchus,17,0.27495,0.00971653927773021,Unknown
Callithrix jacchus,18,0.268587,0.00949167534092644,Unknown
Callithrix jacchus,19,0.313911,0.0110933935668724,Unknown
Callithrix jacchus,20,0.384759,0.0135971119693042,Unknown
Callithrix jacchus,21,0.433962,0.0153359113222126,Unknown
Callithrix jacchus,22,0.438706,0.0155035609397196,Unknown
Callithrix jacchus,23,0.39279,0.0138809218508807,Unknown
Callithrix jacchus,24,0.404245,0.0142857334800002,Unknown
Callithrix jacchus,25,0.386726,0.0136666243634097,Unknown
Callithrix jacchus,26,0.344594,0.0121777091684676,Unknown
Callithrix jacchus,27,0.377349,0.0133352477901881,Unknown
Callithrix jacchus,28,0.315879,0.0111629413002733,Unknown
Callithrix jacchus,29,0.297707,0.0105207556237688,Unknown
Callithrix jacchus,30,0.24855,0.00878358187845006,Unknown
Callithrix jacchus,31,0.241206,0.00852405009283212,Unknown
Callithrix jacchus,32,0.251028,0.00887115265251885,Unknown
Callithrix jacchus,33,0.241534,0.00853564138173227,Unknown
Callithrix jacchus,34,0.21828,0.00771386140586634,Unknown
Callithrix jacchus,35,0.243163,0.00859320909398331,Unknown
Callithrix jacchus,36,0.204226,0.00721720294793137,Unknown
Callithrix jacchus,37,0.182505,0.00644959811195545,Unknown
Callithrix jacchus,38,0.136685,0.00483035159547755,Unknown
Callithrix jacchus,39,0.098535,0.00348215747492688,Unknown
Callithrix jacchus,40,0.075322,0.00266182641017347,Unknown
Callithrix jacchus,41,0.03853,0.00136162305281304,Unknown
Callithrix jacchus,42,0.03278,0.00115842210410619,Unknown
Callithrix jacchus,43,0.021935,0.000775167445197353,Unknown
Callithrix jacchus,44,0.011893,0.000420290240516623,Unknown
Callithrix jacchus,45,0.010167,0.00035929461660914,Unknown
Callithrix jacchus,46,0.00714,0.000252322569350768,Unknown
Callithrix jacchus,47,0.003406,0.00012036564022531,Unknown
Callithrix jacchus,48,0.004194,0.000148213005022006,Unknown
Callithrix jacchus,49,0.002998,0.000105947207690981,Unknown
Callithrix jacchus,50,0.002318,8.19164868004314e-05,Unknown
Callithrix jacchus,51,0.00247,8.72880597053777e-05,Unknown
Callithrix jacchus,52,0.00063,2.22637561191854e-05,Unknown
Callithrix jacchus,53,0.001364,4.82027989628078e-05,Unknown
Callithrix jacchus,54,0.001072,3.78837246980425e-05,Unknown
Callithrix jacchus,55,0.001147,4.05341718550884e-05,Unknown
Callithrix jacchus,56,0,0,Unknown
Callithrix jacchus,57,0.000188,6.64378754032835e-06,Unknown
Callithrix jacchus,58,0.000133,4.70012629182803e-06,Unknown
Callithrix jacchus,59,0.000174,6.14903740434645e-06,Unknown
Callithrix jacchus,60,0,0,Unknown
Callithrix jacchus,61,9.9e-05,3.49859024730057e-06,Unknown
Callithrix jacchus,62,0.000386,1.36409680349295e-05,Unknown
Callithrix jacchus,63,0,0,Unknown
Callithrix jacchus,64,0,0,Unknown
Callithrix jacchus,65,0,0,Unknown
Callithrix jacchus,66,0,0,Unknown
Callithrix jacchus,67,0,0,Unknown
Callithrix jacchus,68,0,0,Unknown
Callithrix jacchus,69,0,0,Unknown
Callithrix jacchus,70,0,0,Unknown
Callithrix jacchus,0,0.057019,0.00201501128596799,Other
Callithrix jacchus,1,0.042606,0.00150566602097463,Other
Callithrix jacchus,2,0.075536,0.0026693890193949,Other
Callithrix jacchus,3,0.160513,0.00567241632691874,Other
Callithrix jacchus,4,0.162506,0.00574284754270531,Other
Callithrix jacchus,5,0.154835,0.00547175980748266,Other
Callithrix jacchus,6,0.172431,0.00609359004982105,Other
Callithrix jacchus,7,0.202833,0.00716797530940117,Other
Callithrix jacchus,8,0.176492,0.00623710292855123,Other
Callithrix jacchus,9,0.125222,0.00442525725199466,Other
Callithrix jacchus,10,0.091819,0.00324481876683728,Other
Callithrix jacchus,11,0.084792,0.00299648953786979,Other
Callithrix jacchus,12,0.099274,0.00350827321424764,Other
Callithrix jacchus,13,0.0958,0.00338550450193327,Other
Callithrix jacchus,14,0.077157,0.00272667401728252,Other
Callithrix jacchus,15,0.10142,0.00358411134223458,Other
Callithrix jacchus,16,0.227877,0.00805301262408193,Other
Callithrix jacchus,17,0.73674,0.0260358725130931,Other
Callithrix jacchus,18,0.773894,0.0273488686953982,Other
Callithrix jacchus,19,0.913996,0.0322999746633508,Other
Callithrix jacchus,20,1.117705,0.0394989071955462,Other
Callithrix jacchus,21,1.660761,0.0586901236131024,Other
Callithrix jacchus,22,1.149483,0.0406219193256343,Other
Callithrix jacchus,23,0.757957,0.0267856663441737,Other
Callithrix jacchus,24,0.45626,0.0161239069316501,Other
Callithrix jacchus,25,0.267673,0.0094593752249059,Other
Callithrix jacchus,26,0.149216,0.00527318830647678,Other
Callithrix jacchus,27,0.101288,0.00357944655523818,Other
Callithrix jacchus,28,0.089613,0.0031668602811247,Other
Callithrix jacchus,29,0.073331,0.00259146587297776,Other
Callithrix jacchus,30,0.086458,0.00305536480405164,Other
Callithrix jacchus,31,0.071313,0.00252015117480551,Other
Callithrix jacchus,32,0.085643,0.00302656327827841,Other
Callithrix jacchus,33,0.051684,0.00182647614486346,Other
Callithrix jacchus,34,0.039809,0.00140682201166453,Other
Callithrix jacchus,35,0.032091,0.00113407332955679,Other
Callithrix jacchus,36,0.028563,0.00100939629528935,Other
Callithrix jacchus,37,0.023754,0.000839449623579572,Other
Callithrix jacchus,38,0.022817,0.000806336703764212,Other
Callithrix jacchus,39,0.013476,0.000476232345178004,Other
Callithrix jacchus,40,0.014141,0.000499732976637144,Other
Callithrix jacchus,41,0.010998,0.000388661571109208,Other
Callithrix jacchus,42,0.01134,0.000400747610145337,Other
Callithrix jacchus,43,0.002971,0.000104993046714444,Other
Callithrix jacchus,44,0.003311,0.000117008407159719,Other
Callithrix jacchus,45,0.003651,0.000129023767604994,Other
Callithrix jacchus,46,0.001876,6.62965182215744e-05,Other
Callithrix jacchus,47,0.001046,3.69649030169333e-05,Other
Callithrix jacchus,48,0.000725,2.56209891847769e-05,Other
Callithrix jacchus,49,0.000524,1.85177908038939e-05,Other
Callithrix jacchus,50,0.000382,1.34996108532204e-05,Other
Callithrix jacchus,51,0.000124,4.38207263298253e-06,Other
Callithrix jacchus,52,0.00013,4.5941084055462e-06,Other
Callithrix jacchus,53,0.000187,6.60844824490107e-06,Other
Callithrix jacchus,54,0,0,Other
Callithrix jacchus,55,0,0,Other
Callithrix jacchus,56,0,0,Other
Callithrix jacchus,57,0,0,Other
Callithrix jacchus,58,0,0,Other
Callithrix jacchus,59,0,0,Other
Callithrix jacchus,60,0,0,Other
Callithrix jacchus,61,0,0,Other
Callithrix jacchus,62,0,0,Other
Callithrix jacchus,63,0,0,Other
Callithrix jacchus,64,0,0,Other
Callithrix jacchus,65,0,0,Other
Callithrix jacchus,66,0,0,Other
Callithrix jacchus,67,0,0,Other
Callithrix jacchus,68,0,0,Other
Callithrix jacchus,69,0,0,Other
Callithrix jacchus,70,0,0,Other
Camarhynchus parvulus,0,0.003608,0.000339092529219786,Satellite
Camarhynchus parvulus,1,0.007839,0.000736736789510504,Satellite
Camarhynchus parvulus,2,0.024818,0.00233248292410661,Satellite
Camarhynchus parvulus,3,0.027572,0.0025913135298359,Satellite
Camarhynchus parvulus,4,0.03032,0.00284958023446339,Satellite
Camarhynchus parvulus,5,0.020914,0.00196557127386436,Satellite
Camarhynchus parvulus,6,0.034292,0.00322288276385945,Satellite
Camarhynchus parvulus,7,0.030685,0.00288388421815663,Satellite
Camarhynchus parvulus,8,0.031655,0.00297504822961539,Satellite
Camarhynchus parvulus,9,0.041599,0.00390962032234309,Satellite
Camarhynchus parvulus,10,0.040418,0.00379862578880413,Satellite
Camarhynchus parvulus,11,0.07233,0.00679782778228024,Satellite
Camarhynchus parvulus,12,0.059603,0.00560169956183117,Satellite
Camarhynchus parvulus,13,0.066549,0.00625450907068944,Satellite
Camarhynchus parvulus,14,0.068421,0.00643044621445314,Satellite
Camarhynchus parvulus,15,0.057587,0.00541222879162411,Satellite
Camarhynchus parvulus,16,0.056097,0.0052721933513421,Satellite
Camarhynchus parvulus,17,0.040467,0.00380323098113555,Satellite
Camarhynchus parvulus,18,0.055041,0.00517294675742412,Satellite
Camarhynchus parvulus,19,0.065516,0.00615742409766172,Satellite
Camarhynchus parvulus,20,0.074851,0.00703476022855603,Satellite
Camarhynchus parvulus,21,0.088365,0.00830485347685874,Satellite
Camarhynchus parvulus,22,0.061133,0.00574549434279189,Satellite
Camarhynchus parvulus,23,0.063136,0.00593374332727838,Satellite
Camarhynchus parvulus,24,0.053631,0.00504042999849953,Satellite
Camarhynchus parvulus,25,0.048868,0.00459278650718195,Satellite
Camarhynchus parvulus,26,0.037981,0.00356958795795362,Satellite
Camarhynchus parvulus,27,0.032752,0.00307814814772905,Satellite
Camarhynchus parvulus,28,0.028201,0.00265042916200864,Satellite
Camarhynchus parvulus,29,0.030487,0.00286527548179701,Satellite
Camarhynchus parvulus,30,0.033306,0.00313021501612921,Satellite
Camarhynchus parvulus,31,0.049781,0.00467859345817354,Satellite
Camarhynchus parvulus,32,0.046266,0.00434824139603176,Satellite
Camarhynchus parvulus,33,0.054686,0.00513958260890055,Satellite
Camarhynchus parvulus,34,0.061605,0.00578985456280069,Satellite
Camarhynchus parvulus,35,0.059957,0.00563496972683777,Satellite
Camarhynchus parvulus,36,0.033387,0.0031378276810036,Satellite
Camarhynchus parvulus,37,0.023776,0.00223455209942617,Satellite
Camarhynchus parvulus,38,0.013416,0.00126088286363987,Satellite
Camarhynchus parvulus,39,0.006908,0.000649238135213492,Satellite
Camarhynchus parvulus,40,0.006505,0.000611362777875473,Satellite
Camarhynchus parvulus,41,0.003029,0.000284676072895435,Satellite
Camarhynchus parvulus,42,0.00377,0.000354317858968567,Satellite
Camarhynchus parvulus,43,0.00228,0.000214282418686561,Satellite
Camarhynchus parvulus,44,0.001002,9.41714840017254e-05,Satellite
Camarhynchus parvulus,45,0.000286,2.68792858527879e-05,Satellite
Camarhynchus parvulus,46,0.000889,8.35513465843651e-05,Satellite
Camarhynchus parvulus,47,0,0,Satellite
Camarhynchus parvulus,48,0.000195,1.8326785808719e-05,Satellite
Camarhynchus parvulus,49,0,0,Satellite
Camarhynchus parvulus,50,0,0,Satellite
Camarhynchus parvulus,51,0,0,Satellite
Camarhynchus parvulus,52,0,0,Satellite
Camarhynchus parvulus,53,0,0,Satellite
Camarhynchus parvulus,54,0,0,Satellite
Camarhynchus parvulus,55,0,0,Satellite
Camarhynchus parvulus,56,0,0,Satellite
Camarhynchus parvulus,57,0,0,Satellite
Camarhynchus parvulus,58,0,0,Satellite
Camarhynchus parvulus,59,0,0,Satellite
Camarhynchus parvulus,60,0,0,Satellite
Camarhynchus parvulus,61,0,0,Satellite
Camarhynchus parvulus,62,0,0,Satellite
Camarhynchus parvulus,63,0,0,Satellite
Camarhynchus parvulus,64,0,0,Satellite
Camarhynchus parvulus,65,0,0,Satellite
Camarhynchus parvulus,66,0,0,Satellite
Camarhynchus parvulus,67,0,0,Satellite
Camarhynchus parvulus,68,0,0,Satellite
Camarhynchus parvulus,69,0,0,Satellite
Camarhynchus parvulus,70,0,0,Satellite
Camarhynchus parvulus,0,3.6e-05,3.38340661084043e-06,DNA
Camarhynchus parvulus,1,0,0,DNA
Camarhynchus parvulus,2,0,0,DNA
Camarhynchus parvulus,3,2.9e-05,2.7255219920659e-06,DNA
Camarhynchus parvulus,4,0.000173,1.62591484354276e-05,DNA
Camarhynchus parvulus,5,7.6e-05,7.14274728955202e-06,DNA
Camarhynchus parvulus,6,0.000195,1.8326785808719e-05,DNA
Camarhynchus parvulus,7,0.000425,3.99429947113107e-05,DNA
Camarhynchus parvulus,8,0.000443,4.16346980167309e-05,DNA
Camarhynchus parvulus,9,0.000898,8.43971982370752e-05,DNA
Camarhynchus parvulus,10,0.001338,0.000125749945702903,DNA
Camarhynchus parvulus,11,0.001536,0.000144358682062525,DNA
Camarhynchus parvulus,12,0.002802,0.000263341814543747,DNA
Camarhynchus parvulus,13,0.002311,0.000217195907712562,DNA
Camarhynchus parvulus,14,0.00635,0.000596795332745465,DNA
Camarhynchus parvulus,15,0.005144,0.000483451211282311,DNA
Camarhynchus parvulus,16,0.007898,0.000742281817011604,DNA
Camarhynchus parvulus,17,0.007169,0.000673767833142085,DNA
Camarhynchus parvulus,18,0.007771,0.000730345910356694,DNA
Camarhynchus parvulus,19,0.016014,0.00150505204072219,DNA
