species,contig.name,contig.size.Mbp,contig.gene.count,contig.genedens.geneperMbp,asmbly.size.Mbp
Coturnix japonica,KQ966729.1,0.108289,1,9.23454829207029,927.64026
Coturnix japonica,KQ966710.1,0.105207,3,28.5152128660641,927.64026
Coturnix japonica,KQ966711.1,0.102186,7,68.50253459378,927.64026
Coturnix japonica,KQ966712.1,0.101833,1,9.81999941080004,927.64026
Coturnix japonica,KQ966727.1,0.10116,7,69.1973111901938,927.64026
Coturnix japonica,KQ966713.1,0.096798,14,144.631087419162,927.64026
Coturnix japonica,KQ966714.1,0.0962,2,20.7900207900208,927.64026
Coturnix japonica,KQ966715.1,0.096148,6,62.4037941506844,927.64026
Coturnix japonica,KQ966716.1,0.095316,3,31.4742540601788,927.64026
Coturnix japonica,KQ966717.1,0.094058,16,170.10780582194,927.64026
Coturnix japonica,KQ966725.1,0.092252,3,32.5196201708364,927.64026
Coturnix japonica,KQ966796.1,0.09172,5,54.5137374618404,927.64026
Coturnix japonica,KQ966731.1,0.091321,7,76.652686676668,927.64026
Coturnix japonica,KQ966718.1,0.090963,5,54.9674043292328,927.64026
Coturnix japonica,KQ966719.1,0.090566,3,33.1250138020891,927.64026
Coturnix japonica,KQ966720.1,0.089233,11,123.272780249459,927.64026
Coturnix japonica,KQ966721.1,0.086556,5,57.7660705208189,927.64026
Coturnix japonica,KQ966722.1,0.086,10,116.279069767442,927.64026
Cricetulus griseus,JH000001.1,8.779783,56,6.37828975955328,2399.770464
Cricetulus griseus,JH000002.1,8.081566,69,8.53794920439925,2399.770464
Cricetulus griseus,JH000003.1,6.666273,72,10.8006377776608,2399.770464
Cricetulus griseus,JH000004.1,6.533376,101,15.4590827161945,2399.770464
Cricetulus griseus,JH000005.1,6.19041,55,8.88471038267255,2399.770464
Cricetulus griseus,JH000006.1,6.025277,35,5.80886156769224,2399.770464
Cricetulus griseus,JH000007.1,6.017914,41,6.81299201018825,2399.770464
Cricetulus griseus,JH000008.1,5.891381,40,6.78957955698333,2399.770464
Cricetulus griseus,JH000009.1,5.865362,21,3.58034167371085,2399.770464
Cricetulus griseus,JH000010.1,5.672382,88,15.5137647640797,2399.770464
Cricetulus griseus,JH000011.1,5.545501,39,7.03272797173781,2399.770464
Cricetulus griseus,JH000012.1,5.387433,65,12.0651152413404,2399.770464
Cricetulus griseus,JH000013.1,5.329664,35,6.56701810845862,2399.770464
Cricetulus griseus,JH000014.1,5.21947,27,5.17293901488082,2399.770464
Cricetulus griseus,JH000015.1,5.087073,38,7.46991442819869,2399.770464
Cricetulus griseus,JH000016.1,4.980923,82,16.4628122137202,2399.770464
Cricetulus griseus,JH000017.1,4.91245,36,7.32831886329632,2399.770464
Cricetulus griseus,JH000018.1,4.90008,50,10.2039150381218,2399.770464
Cricetulus griseus,JH000019.1,4.797145,69,14.3835552187812,2399.770464
Cricetulus griseus,JH000020.1,4.686562,50,10.6688015649852,2399.770464
Cricetulus griseus,JH000021.1,4.670979,15,3.21131822686422,2399.770464
Cricetulus griseus,JH000022.1,4.665541,75,16.0753061649228,2399.770464
Crocodylus porosus,MDVP01000001.1,270.692262,1815,6.70503096981767,2049.519336
Crocodylus porosus,MDVP01000028.1,203.625132,1297,6.36954774325205,2049.519336
Crocodylus porosus,MDVP01000050.1,143.779068,1270,8.83299646927743,2049.519336
Crocodylus porosus,MDVP01000061.1,131.974632,1188,9.00172996883219,2049.519336
Crocodylus porosus,MDVP01000065.1,117.929553,1076,9.12409122758228,2049.519336
Crocodylus porosus,MDVP01000039.1,109.106476,696,6.37908972515985,2049.519336
Crocodylus porosus,MDVP01000067.1,84.437661,731,8.65727438849828,2049.519336
Crocodylus porosus,MDVP01000066.1,80.678228,527,6.53212165244879,2049.519336
Crocodylus porosus,MDVP01000030.1,75.875076,499,6.57659967286227,2049.519336
Crocodylus porosus,MDVP01000068.1,73.173314,448,6.12245059722182,2049.519336
Crocodylus porosus,MDVP01000029.1,66.201059,710,10.724903962639,2049.519336
Crocodylus porosus,MDVP01000069.1,60.305753,513,8.50665109844495,2049.519336
Crocodylus porosus,MDVP01000031.1,45.393205,440,9.69308071549475,2049.519336
Crocodylus porosus,MDVP01000032.1,42.306551,468,11.0621165974981,2049.519336
Crocodylus porosus,MDVP01000036.1,41.29451,444,10.7520345924918,2049.519336
Crocodylus porosus,MDVP01000033.1,40.567063,236,5.81752738668806,2049.519336
Crocodylus porosus,MDVP01000035.1,37.98297,441,11.6104664801094,2049.519336
Crocodylus porosus,MDVP01000038.1,36.309902,341,9.39137759171038,2049.519336
Crocodylus porosus,MDVP01000034.1,35.591774,203,5.70356509905913,2049.519336
Crocodylus porosus,MDVP01000037.1,29.738152,259,8.7093508702222,2049.519336
Crocodylus porosus,MDVP01000041.1,28.007247,414,14.7818884162374,2049.519336
Crocodylus porosus,MDVP01000048.1,20.85262,329,15.7773939198048,2049.519336
Crocodylus porosus,MDVP01000045.1,20.244435,382,18.8693831168911,2049.519336
Crocodylus porosus,MDVP01000046.1,19.343079,347,17.9392329421805,2049.519336
Crocodylus porosus,MDVP01000043.1,18.989148,196,10.3216847854364,2049.519336
Crocodylus porosus,MDVP01000040.1,18.284174,119,6.50836072769817,2049.519336
Crocodylus porosus,MDVP01000044.1,18.12008,189,10.4304175257504,2049.519336
Crocodylus porosus,MDVP01000051.1,18.085138,332,18.3576149653931,2049.519336
Crocodylus porosus,MDVP01000042.1,17.921272,255,14.2289007164224,2049.519336
Crocodylus porosus,MDVP01000047.1,16.556422,300,18.1198570560717,2049.519336
Crocodylus porosus,MDVP01000055.1,12.25989,159,12.9691212563897,2049.519336
Crocodylus porosus,MDVP01000060.1,11.555087,161,13.9332572744801,2049.519336
Crocodylus porosus,MDVP01000049.1,10.052167,123,12.2361675845616,2049.519336
Crocodylus porosus,MDVP01000054.1,8.906649,227,25.4865774995736,2049.519336
Cyanistes caeruleus,PDCF01000003.1,47.299075,622,13.1503628770753,1186.98063
Cyanistes caeruleus,PDCF01000001.1,46.327719,727,15.692548989947,1186.98063
Cyanistes caeruleus,PDCF01000002.1,38.436422,585,15.2199390463556,1186.98063
Cyanistes caeruleus,PDCF01000007.1,37.301315,615,16.4873544002403,1186.98063
Cyanistes caeruleus,PDCF01000005.1,37.076263,712,19.2036613830256,1186.98063
Cyanistes caeruleus,PDCF01000004.1,34.710996,439,12.6472890607921,1186.98063
Cyanistes caeruleus,PDCF01000006.1,29.622283,540,18.2295199866938,1186.98063
Cyanistes caeruleus,PDCF01000009.1,27.391799,527,19.2393351017215,1186.98063
Cyanistes caeruleus,PDCF01000008.1,26.480611,499,18.8439760698875,1186.98063
Cyanistes caeruleus,PDCF01000010.1,26.009235,368,14.1488206016055,1186.98063
Cyanistes caeruleus,PDCF01000011.1,24.702934,498,20.1595486592807,1186.98063
Cyanistes caeruleus,PDCF01000012.1,24.030716,366,15.2305074888322,1186.98063
Cyanistes caeruleus,PDCF01000013.1,21.617949,310,14.3399357635639,1186.98063
Cyanistes caeruleus,PDCF01000015.1,21.469519,475,22.1243894658283,1186.98063
Cyanistes caeruleus,PDCF01000014.1,21.357969,294,13.7653538124341,1186.98063
Cyanistes caeruleus,PDCF01000016.1,20.953881,487,23.2415178839662,1186.98063
Cyanistes caeruleus,PDCF01000017.1,19.851377,260,13.0973282105317,1186.98063
Cyanistes caeruleus,PDCF01000032.1,19.542292,455,23.282837038767,1186.98063
Cyanistes caeruleus,PDCF01000019.1,18.659498,409,21.9191320152343,1186.98063
Cyanistes caeruleus,PDCF01000018.1,18.512997,446,24.0911830753281,1186.98063
Cyanistes caeruleus,PDCF01000020.1,17.382997,289,16.6254415162127,1186.98063
Cyanistes caeruleus,PDCF01000023.1,16.846143,478,28.3744474922242,1186.98063
Cyanistes caeruleus,PDCF01000025.1,16.476413,225,13.6558849307795,1186.98063
Cyanistes caeruleus,PDCF01000024.1,16.133332,204,12.6446291441842,1186.98063
Cyanistes caeruleus,PDCF01000026.1,14.661118,182,12.4137872705206,1186.98063
Cyanistes caeruleus,PDCF01000027.1,14.566506,213,14.6225869127435,1186.98063
Cyanistes caeruleus,PDCF01000028.1,14.375695,402,27.9638653992033,1186.98063
Cyanistes caeruleus,PDCF01000029.1,14.164539,290,20.4736631386309,1186.98063
Cyanistes caeruleus,PDCF01000031.1,13.225071,215,16.2570015692165,1186.98063
Cyanistes caeruleus,PDCF01000038.1,12.991517,165,12.7005953192379,1186.98063
Cyanistes caeruleus,PDCF01000030.1,12.922972,249,19.2680135807769,1186.98063
Cyanistes caeruleus,PDCF01000033.1,12.013002,345,28.7188830901718,1186.98063
Cyanistes caeruleus,PDCF01000037.1,11.814096,187,15.8285492178157,1186.98063
Cyanistes caeruleus,PDCF01000034.1,11.796698,166,14.0717343107368,1186.98063
Cyanistes caeruleus,PDCF01000044.1,11.477551,175,15.2471550768975,1186.98063
Cyanistes caeruleus,PDCF01000039.1,11.237888,179,15.928259829605,1186.98063
Cyanistes caeruleus,PDCF01000042.1,11.037753,291,26.3640615984069,1186.98063
Cyanistes caeruleus,PDCF01000041.1,10.909061,314,28.7834122478552,1186.98063
Cyanistes caeruleus,PDCF01000040.1,10.69066,289,27.032942774347,1186.98063
Cyanistes caeruleus,PDCF01000043.1,10.439848,347,33.2380318180878,1186.98063
Cyanistes caeruleus,PDCF01000045.1,9.957247,261,26.2120644390965,1186.98063
Cyanistes caeruleus,PDCF01000058.1,9.602051,153,15.9340957468358,1186.98063
Cyanistes caeruleus,PDCF01000046.1,9.48858,124,13.0683411005651,1186.98063
Cyanistes caeruleus,PDCF01000048.1,8.979156,215,23.9443439895687,1186.98063
Cyanistes caeruleus,PDCF01000047.1,8.621448,170,19.7182654236272,1186.98063
Cyanistes caeruleus,PDCF01000067.1,8.504033,161,18.9321937015061,1186.98063
Cyanistes caeruleus,PDCF01000053.1,7.020392,232,33.0465877119112,1186.98063
Cyanistes caeruleus,PDCF01000049.1,7.018745,139,19.8041102789744,1186.98063
Cyanistes caeruleus,PDCF01000052.1,7.017314,213,30.3534942287035,1186.98063
Cyanistes caeruleus,PDCF01000051.1,7.010976,289,41.22107963285,1186.98063
Cyanistes caeruleus,PDCF01000050.1,6.950109,111,15.9709725415817,1186.98063
Cyanistes caeruleus,PDCF01000055.1,6.62144,279,42.1358496037116,1186.98063
Cyanistes caeruleus,PDCF01000054.1,6.501946,112,17.2256121475017,1186.98063
Cyanistes caeruleus,PDCF01000035.1,6.249114,159,25.4436068857121,1186.98063
Cyanistes caeruleus,PDCF01000056.1,5.973882,250,41.8488346438714,1186.98063
Cyanistes caeruleus,PDCF01000036.1,5.570291,99,17.7728596225942,1186.98063
Cyanistes caeruleus,PDCF01000057.1,5.44454,52,9.55085278095119,1186.98063
Cyanistes caeruleus,PDCF01000059.1,5.399603,220,40.7437361598621,1186.98063
Cyanistes caeruleus,PDCF01000069.1,5.202912,111,21.3342066904072,1186.98063
Cyanistes caeruleus,PDCF01000060.1,5.116942,93,18.1749177536114,1186.98063
Cyanistes caeruleus,PDCF01000061.1,5.027771,42,8.35360242143089,1186.98063
Cyanistes caeruleus,PDCF01000062.1,4.815562,183,38.0017950137492,1186.98063
Cyanistes caeruleus,PDCF01000063.1,4.71453,76,16.1203767925965,1186.98063
Cyanistes caeruleus,PDCF01000066.1,4.608297,75,16.2749926925283,1186.98063
Cyanistes caeruleus,PDCF01000068.1,4.428846,66,14.9023018637361,1186.98063
Cyanistes caeruleus,PDCF01000071.1,3.864108,125,32.3489923159498,1186.98063
Cyanistes caeruleus,PDCF01000083.1,3.849042,49,12.7304404576515,1186.98063
Cyanistes caeruleus,PDCF01000070.1,3.75718,69,18.3648374578806,1186.98063
Cyanistes caeruleus,PDCF01000064.1,3.186597,34,10.6696893268901,1186.98063
Cyanistes caeruleus,PDCF01000072.1,3.109909,64,20.5793802969798,1186.98063
Cyanistes caeruleus,PDCF01000073.1,2.96446,37,12.4811938767938,1186.98063
Cyanistes caeruleus,PDCF01000079.1,2.890538,164,56.7368427607594,1186.98063
Cyanistes caeruleus,PDCF01000081.1,2.767459,120,43.361075990647,1186.98063
Cyanistes caeruleus,PDCF01000101.1,2.713974,36,13.2646812386559,1186.98063
Cyanistes caeruleus,PDCF01000080.1,2.648592,73,27.5618139751234,1186.98063
Cyanistes caeruleus,PDCF01000082.1,2.548109,59,23.1544254974964,1186.98063
Cyanistes caeruleus,PDCF01000085.1,2.536135,35,13.8005271801383,1186.98063
Cyanistes caeruleus,PDCF01000078.1,2.505619,69,27.5381053544054,1186.98063
Cyanistes caeruleus,PDCF01000087.1,2.327255,38,16.328249375337,1186.98063
Cyanistes caeruleus,PDCF01000084.1,2.282867,32,14.0174613764183,1186.98063
Cyclopterus lumpus,3,31.498552,1018,32.3189459629763,572.885595
Cyclopterus lumpus,4,28.177795,1031,36.5890943560346,572.885595
Cyclopterus lumpus,5,28.050196,1176,41.9248407390808,572.885595
Cyclopterus lumpus,9,27.995395,1127,40.2566207763813,572.885595
Cyclopterus lumpus,1,27.387776,1219,44.5089079157066,572.885595
Cyclopterus lumpus,6,27.06442,1129,41.715285234267,572.885595
Cyclopterus lumpus,7,26.63301,1107,41.5649601753613,572.885595
Cyclopterus lumpus,10,26.151603,885,33.8411377688779,572.885595
Cyclopterus lumpus,21,25.790955,944,36.6019792597831,572.885595
Cyclopterus lumpus,15,25.263199,840,33.2499458995672,572.885595
Cyclopterus lumpus,14,23.863342,945,39.6004884814541,572.885595
Cyclopterus lumpus,22,23.786847,924,38.8449969850985,572.885595
Cyclopterus lumpus,17,23.584696,1064,45.1140010454237,572.885595
Cyclopterus lumpus,11,22.947575,1244,54.2105211552855,572.885595
Cyclopterus lumpus,8,21.980463,1123,51.0908255208273,572.885595
Cyclopterus lumpus,13,21.873678,1057,48.3229203611757,572.885595
Cyclopterus lumpus,24,21.858148,815,37.2858670368597,572.885595
Cyclopterus lumpus,12,21.746117,878,40.3750241939745,572.885595
Cyclopterus lumpus,20,20.970387,640,30.519226946074,572.885595
Cyclopterus lumpus,19,19.600944,869,44.3345993948047,572.885595
Cyclopterus lumpus,23,17.61329,614,34.8600403445353,572.885595
Cyclopterus lumpus,18,16.667136,716,42.9587902804657,572.885595
Cyclopterus lumpus,16,16.27811,822,50.4972628886277,572.885595
Cyclopterus lumpus,2,12.788815,493,38.5493104716895,572.885595
Cyclopterus lumpus,25,12.494197,376,30.0939708250158,572.885595
Cyclopterus lumpus,WNNC01000035.1,0.143954,6,41.6799811050752,572.885595
Cyclopterus lumpus,WNNC01000036.1,0.06693,4,59.7639324667563,572.885595
Cyclopterus lumpus,WNNC01000039.1,0.053895,1,18.5545969013823,572.885595
Cyclopterus lumpus,WNNC01000040.1,0.052054,80,1536.8655626849,572.885595
Cyclopterus lumpus,WNNC01000042.1,0.0452,3,66.3716814159292,572.885595
Cyclopterus lumpus,WNNC01000043.1,0.037739,1,26.4977874347492,572.885595
Cynoglossus semilaevis,1,34.528841,1510,43.7315576274338,470.182763
Cynoglossus semilaevis,8,30.151083,1465,48.5886361030547,470.182763
Cynoglossus semilaevis,14,28.847931,1263,43.7813027215019,470.182763
Cynoglossus semilaevis,13,21.921923,1039,47.3954771212361,470.182763
Cynoglossus semilaevis,Z,21.910988,961,43.8592727995652,470.182763
Cynoglossus semilaevis,10,21.015401,1050,49.9633578250541,470.182763
Cynoglossus semilaevis,11,20.528231,1080,52.6104757881963,470.182763
Cynoglossus semilaevis,15,20.09181,853,42.4551098183787,470.182763
Cynoglossus semilaevis,2,20.052193,966,48.1742819850178,470.182763
Cynoglossus semilaevis,4,20.010643,873,43.6267840068907,470.182763
Cynoglossus semilaevis,9,19.616557,1033,52.6595977061622,470.182763
Cynoglossus semilaevis,5,19.279693,733,38.0192775891193,470.182763
Cynoglossus semilaevis,6,18.840743,974,51.6964750275507,470.182763
Cynoglossus semilaevis,16,18.78582,862,45.8856733429789,470.182763
Cynoglossus semilaevis,12,18.396836,799,43.43138135275,470.182763
Cynoglossus semilaevis,19,17.744385,904,50.9456935250221,470.182763
Cynoglossus semilaevis,17,16.464107,1059,64.3217394056052,470.182763
Cynoglossus semilaevis,W,16.446795,436,26.5097242350257,470.182763
Cynoglossus semilaevis,3,16.251686,632,38.8882728844257,470.182763
Cynoglossus semilaevis,20,15.231414,935,61.3862902026037,470.182763
Cynoglossus semilaevis,18,15.207555,826,54.3151085102109,470.182763
Cynoglossus semilaevis,7,13.814722,685,49.5847835374465,470.182763
Cynoglossus semilaevis,KI934266.1,1.010738,41,40.5644192659225,470.182763
Cynoglossus semilaevis,KI934267.1,0.56389,30,53.2018656120875,470.182763
Cynoglossus semilaevis,KI934268.1,0.520384,15,28.8248677899397,470.182763
Cynoglossus semilaevis,KI934269.1,0.514401,43,83.5923724876118,470.182763
Cynoglossus semilaevis,KI934270.1,0.49011,22,44.887882312134,470.182763
Cynoglossus semilaevis,KI934271.1,0.468522,23,49.0905443074178,470.182763
Cynoglossus semilaevis,KI934272.1,0.412566,10,24.2385460750522,470.182763
Cynoglossus semilaevis,KI934273.1,0.386437,22,56.9303663986627,470.182763
Cynoglossus semilaevis,KI934274.1,0.371265,21,56.5633711769222,470.182763
Cynoglossus semilaevis,KI934275.1,0.360877,14,38.7943814651529,470.182763
Cynoglossus semilaevis,KI934276.1,0.314256,3,9.54635711012678,470.182763
Cynoglossus semilaevis,KI934277.1,0.303597,15,49.4076028419253,470.182763
Cynoglossus semilaevis,KI934278.1,0.301491,19,63.0201233204308,470.182763
Cynoglossus semilaevis,KI934279.1,0.288867,24,83.0832182284581,470.182763
Cynoglossus semilaevis,KI934280.1,0.247365,6,24.2556545994785,470.182763
Cynoglossus semilaevis,KI934281.1,0.22554,40,177.352132659395,470.182763
Cynoglossus semilaevis,KI934282.1,0.20923,2,9.55885867227453,470.182763
Cynoglossus semilaevis,KI934283.1,0.185465,20,107.837058205052,470.182763
Cynoglossus semilaevis,KI934284.1,0.170946,10,58.4980052180221,470.182763
Cynoglossus semilaevis,KI934285.1,0.169413,6,35.4164084220219,470.182763
Cyprinodon variegatus,KL652500.1,4.516015,82,18.1576013365766,1035.167975
Cyprinodon variegatus,KL652501.1,3.735821,103,27.5709141310571,1035.167975
Cyprinodon variegatus,KL652502.1,3.397602,124,36.4963288813699,1035.167975
Cyprinodon variegatus,KL652503.1,3.33307,24,7.20056884493875,1035.167975
Cyprinodon variegatus,KL652504.1,3.291551,110,33.4188958336055,1035.167975
Cyprinodon variegatus,KL652505.1,3.169797,55,17.3512688667445,1035.167975
Cyprinodon variegatus,KL652506.1,3.147773,59,18.7434100235309,1035.167975
Cyprinodon variegatus,KL652507.1,3.048408,65,21.322605110602,1035.167975
Cyprinodon variegatus,KL652526.1,2.943041,58,19.7075066232513,1035.167975
Cyprinodon variegatus,KL652508.1,2.923728,51,17.4434831147083,1035.167975
Cyprinodon variegatus,KL652509.1,2.910258,76,26.1145231797318,1035.167975
Cyprinodon variegatus,KL652510.1,2.864925,52,18.1505624056476,1035.167975
Cyprinodon variegatus,KL652511.1,2.849033,77,27.026713976286,1035.167975
Cyprinodon variegatus,KL652512.1,2.799187,59,21.0775485882151,1035.167975
Cyprinodon variegatus,KL652513.1,2.716337,20,7.36285667058248,1035.167975
Cyprinodon variegatus,KL652514.1,2.690825,59,21.926360874453,1035.167975
Cyprinodon variegatus,KL652515.1,2.680908,74,27.6025883767738,1035.167975
Cyprinodon variegatus,KL652516.1,2.645025,66,24.9525051748093,1035.167975
Cyprinodon variegatus,KL652517.1,2.622804,53,20.2073811081575,1035.167975
Cyprinodon variegatus,KL652518.1,2.583961,58,22.4461592106073,1035.167975
Cyprinodon variegatus,KL652519.1,2.569202,53,20.6289735100627,1035.167975
Cyprinodon variegatus,KL652520.1,2.501271,35,13.9928860167491,1035.167975
Cyprinodon variegatus,KL652521.1,2.484699,63,25.3551838673417,1035.167975
Cyprinodon variegatus,KL652522.1,2.484553,45,18.1119098686967,1035.167975
Cyprinodon variegatus,KL652523.1,2.470021,50,20.2427428754654,1035.167975
Cyprinodon variegatus,KL652524.1,2.451106,94,38.3500346374249,1035.167975
Cyprinodon variegatus,KL652525.1,2.447934,47,19.1998640486222,1035.167975
Cyprinodon variegatus,KL652529.1,2.43127,60,24.6784602286048,1035.167975
Cyprinodon variegatus,KL652530.1,2.306393,75,32.5183088918497,1035.167975
Cyprinodon variegatus,KL652527.1,2.302425,41,17.8073118559779,1035.167975
Cyprinodon variegatus,KL652528.1,2.293852,69,30.0804062337065,1035.167975
Cyprinodon variegatus,KL652531.1,2.264347,66,29.1474760714678,1035.167975
