species,divergence,sequence.lengths.Mbp,percent.of.genome,repeat.group
Balaenoptera musculus,33,2.277076,0.0956756237480386,LTR
Balaenoptera musculus,34,1.967564,0.0826708959051809,LTR
Balaenoptera musculus,35,1.704663,0.0716246167476196,LTR
Balaenoptera musculus,36,1.491983,0.0626884672037604,LTR
Balaenoptera musculus,37,1.196243,0.050262395800239,LTR
Balaenoptera musculus,38,0.968062,0.0406749426355439,LTR
Balaenoptera musculus,39,0.796893,0.0334829557008399,LTR
Balaenoptera musculus,40,0.689041,0.0289513514098661,LTR
Balaenoptera musculus,41,0.555065,0.0233220982065179,LTR
Balaenoptera musculus,42,0.412104,0.0173153233572624,LTR
Balaenoptera musculus,43,0.260906,0.0109624554866003,LTR
Balaenoptera musculus,44,0.2126,0.00893278819364527,LTR
Balaenoptera musculus,45,0.165867,0.00696921344927263,LTR
Balaenoptera musculus,46,0.120697,0.00507131108470557,LTR
Balaenoptera musculus,47,0.07882,0.00331177029832136,LTR
Balaenoptera musculus,48,0.062019,0.0026058447365084,LTR
Balaenoptera musculus,49,0.028249,0.00118693477743314,LTR
Balaenoptera musculus,50,0.023325,0.000980043671762822,LTR
Balaenoptera musculus,51,0.010621,0.000446261257783191,LTR
Balaenoptera musculus,52,0.005705,0.000239706287134272,LTR
Balaenoptera musculus,53,0.007029,0.0002953366331756,LTR
Balaenoptera musculus,54,0.00215,9.0336287000646e-05,LTR
Balaenoptera musculus,55,0.00148,6.21849789585842e-05,LTR
Balaenoptera musculus,56,0.001496,6.28572490013797e-05,LTR
Balaenoptera musculus,57,0.000526,2.21008776569022e-05,LTR
Balaenoptera musculus,58,0,0,LTR
Balaenoptera musculus,59,0.000463,1.94538143633949e-05,LTR
Balaenoptera musculus,60,0.000503,2.11344894703837e-05,LTR
Balaenoptera musculus,61,0,0,LTR
Balaenoptera musculus,62,0,0,LTR
Balaenoptera musculus,63,0,0,LTR
Balaenoptera musculus,64,0,0,LTR
Balaenoptera musculus,65,0,0,LTR
Balaenoptera musculus,66,0,0,LTR
Balaenoptera musculus,67,0,0,LTR
Balaenoptera musculus,68,0,0,LTR
Balaenoptera musculus,69,0,0,LTR
Balaenoptera musculus,70,0,0,LTR
Balaenoptera musculus,0,0.26638,0.0111924558749917,SINE
Balaenoptera musculus,1,2.995928,0.125879540298266,SINE
Balaenoptera musculus,2,10.182483,0.427836142635906,SINE
Balaenoptera musculus,3,16.60126,0.697533110666207,SINE
Balaenoptera musculus,4,16.870926,0.708863634001238,SINE
Balaenoptera musculus,5,12.327723,0.517972429298821,SINE
Balaenoptera musculus,6,7.728164,0.324713321438168,SINE
Balaenoptera musculus,7,4.978937,0.209199386879133,SINE
Balaenoptera musculus,8,3.591077,0.150885843029497,SINE
Balaenoptera musculus,9,2.950146,0.123955923604562,SINE
Balaenoptera musculus,10,2.619589,0.11006695057104,SINE
Balaenoptera musculus,11,2.37389,0.0997434457432388,SINE
Balaenoptera musculus,12,2.072492,0.0870796428458339,SINE
Balaenoptera musculus,13,1.802389,0.0757307581352592,SINE
Balaenoptera musculus,14,1.552451,0.0652291437629953,SINE
Balaenoptera musculus,15,1.365265,0.0573641724985753,SINE
Balaenoptera musculus,16,1.198197,0.0503444967792154,SINE
Balaenoptera musculus,17,1.043398,0.0438403261320465,SINE
Balaenoptera musculus,18,0.984502,0.0413657001045163,SINE
Balaenoptera musculus,19,0.966159,0.0405949845173289,SINE
Balaenoptera musculus,20,0.963768,0.0404945221628086,SINE
Balaenoptera musculus,21,1.034836,0.0434805776253956,SINE
Balaenoptera musculus,22,1.13301,0.0476055425742335,SINE
Balaenoptera musculus,23,1.256942,0.0528127782582167,SINE
Balaenoptera musculus,24,1.397411,0.0587148470483068,SINE
Balaenoptera musculus,25,1.556512,0.0653997743032323,SINE
Balaenoptera musculus,26,1.636427,0.0687575530826075,SINE
Balaenoptera musculus,27,1.74178,0.0731841571962722,SINE
Balaenoptera musculus,28,1.779529,0.0747702523116151,SINE
Balaenoptera musculus,29,1.796436,0.0754806316624616,SINE
Balaenoptera musculus,30,1.720387,0.0722852901321769,SINE
Balaenoptera musculus,31,1.646465,0.0691793185007063,SINE
Balaenoptera musculus,32,1.532994,0.0644116213740783,SINE
Balaenoptera musculus,33,1.41853,0.0596022014879192,SINE
Balaenoptera musculus,34,1.214724,0.0510389097165454,SINE
Balaenoptera musculus,35,1.095463,0.0460279348681808,SINE
Balaenoptera musculus,36,0.926698,0.0389369565074068,SINE
Balaenoptera musculus,37,0.759604,0.0319161883492273,SINE
Balaenoptera musculus,38,0.61599,0.0258819764788502,SINE
Balaenoptera musculus,39,0.507018,0.0213033132848807,SINE
Balaenoptera musculus,40,0.383683,0.0161211616768692,SINE
Balaenoptera musculus,41,0.289375,0.0121586339771218,SINE
Balaenoptera musculus,42,0.224316,0.00942505793248228,SINE
Balaenoptera musculus,43,0.165003,0.00693291086696167,SINE
Balaenoptera musculus,44,0.107094,0.00449975549769636,SINE
Balaenoptera musculus,45,0.078792,0.00331059382574646,SINE
Balaenoptera musculus,46,0.055392,0.00232739888815804,SINE
Balaenoptera musculus,47,0.038847,0.00163222964702981,SINE
Balaenoptera musculus,48,0.024516,0.00103008577307341,SINE
Balaenoptera musculus,49,0.018946,0.000796051764425227,SINE
Balaenoptera musculus,50,0.012715,0.000534244599634053,SINE
Balaenoptera musculus,51,0.005981,0.000251302945372495,SINE
Balaenoptera musculus,52,0.006519,0.000273908025561494,SINE
Balaenoptera musculus,53,0.002778,0.00011672288618037,SINE
Balaenoptera musculus,54,0.001815,7.62606329796151e-05,SINE
Balaenoptera musculus,55,0.000743,3.12185401123163e-05,SINE
Balaenoptera musculus,56,0.000503,2.11344894703837e-05,SINE
Balaenoptera musculus,57,0.000366,1.53781772289472e-05,SINE
Balaenoptera musculus,58,2e-04,8.40337553494381e-06,SINE
Balaenoptera musculus,59,0,0,SINE
Balaenoptera musculus,60,0,0,SINE
Balaenoptera musculus,61,0.000105,4.4117721558455e-06,SINE
Balaenoptera musculus,62,0,0,SINE
Balaenoptera musculus,63,0,0,SINE
Balaenoptera musculus,64,0,0,SINE
Balaenoptera musculus,65,0,0,SINE
Balaenoptera musculus,66,0,0,SINE
Balaenoptera musculus,67,0,0,SINE
Balaenoptera musculus,68,0,0,SINE
Balaenoptera musculus,69,0,0,SINE
Balaenoptera musculus,70,0,0,SINE
Balaenoptera musculus,0,0.008794,0.000369496422271479,Unknown
Balaenoptera musculus,1,0.014165,0.000595169072262396,Unknown
Balaenoptera musculus,2,0.017725,0.000744749156784395,Unknown
Balaenoptera musculus,3,0.020306,0.000853194718062845,Unknown
Balaenoptera musculus,4,0.030887,0.00129777530073905,Unknown
Balaenoptera musculus,5,0.04177,0.00175504498047302,Unknown
Balaenoptera musculus,6,0.052268,0.00219613816230222,Unknown
Balaenoptera musculus,7,0.055825,0.00234559219619119,Unknown
Balaenoptera musculus,8,0.064772,0.0027215172007469,Unknown
Balaenoptera musculus,9,0.077789,0.00326845089743872,Unknown
Balaenoptera musculus,10,0.088861,0.00373366176705321,Unknown
Balaenoptera musculus,11,0.088136,0.00370319953073904,Unknown
Balaenoptera musculus,12,0.110158,0.0046284952108917,Unknown
Balaenoptera musculus,13,0.120037,0.00504357994544025,Unknown
Balaenoptera musculus,14,0.127978,0.0053772359710552,Unknown
Balaenoptera musculus,15,0.137797,0.00578979969294326,Unknown
Balaenoptera musculus,16,0.151626,0.00637085109430695,Unknown
Balaenoptera musculus,17,0.16927,0.0071121968839997,Unknown
Balaenoptera musculus,18,0.158724,0.00666908689204211,Unknown
Balaenoptera musculus,19,0.180604,0.00758841617556496,Unknown
Balaenoptera musculus,20,0.184341,0.00774543324743539,Unknown
Balaenoptera musculus,21,0.189685,0.00796997144172908,Unknown
Balaenoptera musculus,22,0.181742,0.00763623138235879,Unknown
Balaenoptera musculus,23,0.184989,0.0077726601841686,Unknown
Balaenoptera musculus,24,0.174357,0.00732593674073099,Unknown
Balaenoptera musculus,25,0.169258,0.0071116926814676,Unknown
Balaenoptera musculus,26,0.169829,0.00713568431861986,Unknown
Balaenoptera musculus,27,0.160054,0.00672496933934949,Unknown
Balaenoptera musculus,28,0.138099,0.00580248879000103,Unknown
Balaenoptera musculus,29,0.137619,0.00578232068871716,Unknown
Balaenoptera musculus,30,0.118221,0.00496727729558296,Unknown
Balaenoptera musculus,31,0.097373,0.00409130942982042,Unknown
Balaenoptera musculus,32,0.091544,0.00384639304985448,Unknown
Balaenoptera musculus,33,0.078249,0.00328777866116909,Unknown
Balaenoptera musculus,34,0.078835,0.00331240055148648,Unknown
Balaenoptera musculus,35,0.057352,0.00240975196840049,Unknown
Balaenoptera musculus,36,0.056403,0.00236987795148718,Unknown
Balaenoptera musculus,37,0.047524,0.00199681009461335,Unknown
Balaenoptera musculus,38,0.032919,0.00138315359617408,Unknown
Balaenoptera musculus,39,0.024205,0.00101701852411657,Unknown
Balaenoptera musculus,40,0.021863,0.000918614996602383,Unknown
Balaenoptera musculus,41,0.015274,0.000641765789603659,Unknown
Balaenoptera musculus,42,0.010882,0.000457227662856293,Unknown
Balaenoptera musculus,43,0.008621,0.000362227502433753,Unknown
Balaenoptera musculus,44,0.00651,0.000273529873662421,Unknown
Balaenoptera musculus,45,0.002876,0.000120840540192492,Unknown
Balaenoptera musculus,46,0.002665,0.000111974979003126,Unknown
Balaenoptera musculus,47,0.001581,6.64286836037308e-05,Unknown
Balaenoptera musculus,48,0.002701,0.000113487586599416,Unknown
Balaenoptera musculus,49,0.000655,2.7521054876941e-05,Unknown
Balaenoptera musculus,50,0.000786,3.30252658523292e-05,Unknown
Balaenoptera musculus,51,0.000302,1.26890970577652e-05,Unknown
Balaenoptera musculus,52,0.000703,2.95378650053275e-05,Unknown
Balaenoptera musculus,53,0.000697,2.92857637392792e-05,Unknown
Balaenoptera musculus,54,0.001077,4.52521772556724e-05,Unknown
Balaenoptera musculus,55,1.1e-05,4.6218565442191e-07,Unknown
Balaenoptera musculus,56,0.000392,1.64706160484899e-05,Unknown
Balaenoptera musculus,57,9.3e-05,3.90756962374887e-06,Unknown
Balaenoptera musculus,58,9.7e-05,4.07563713444775e-06,Unknown
Balaenoptera musculus,59,0.000511,2.14706244917814e-05,Unknown
Balaenoptera musculus,60,0,0,Unknown
Balaenoptera musculus,61,0.00063,2.6470632935073e-05,Unknown
Balaenoptera musculus,62,0,0,Unknown
Balaenoptera musculus,63,0,0,Unknown
Balaenoptera musculus,64,0,0,Unknown
Balaenoptera musculus,65,0,0,Unknown
Balaenoptera musculus,66,0.000329,1.38235527549826e-05,Unknown
Balaenoptera musculus,67,0,0,Unknown
Balaenoptera musculus,68,0,0,Unknown
Balaenoptera musculus,69,0,0,Unknown
Balaenoptera musculus,70,0,0,Unknown
Balaenoptera musculus,0,0.032311,0.00135760733454785,Other
Balaenoptera musculus,1,0.019738,0.000829329131543605,Other
Balaenoptera musculus,2,0.022193,0.00093248056623504,Other
Balaenoptera musculus,3,0.021969,0.000923068785635903,Other
Balaenoptera musculus,4,0.017203,0.000722816346638192,Other
Balaenoptera musculus,5,0.019061,0.00080088370535782,Other
Balaenoptera musculus,6,0.019436,0.00081664003448584,Other
Balaenoptera musculus,7,0.014587,0.000612900194641127,Other
Balaenoptera musculus,8,0.037517,0.00157634719972244,Other
Balaenoptera musculus,9,0.033571,0.00141054860041799,Other
Balaenoptera musculus,10,0.025261,0.00106138834694108,Other
Balaenoptera musculus,11,0.03835,0.00161134725882548,Other
Balaenoptera musculus,12,0.036447,0.00153138914061049,Other
Balaenoptera musculus,13,0.035312,0.00148369998444968,Other
Balaenoptera musculus,14,0.022454,0.000943446971308142,Other
Balaenoptera musculus,15,0.031573,0.0013265988788239,Other
Balaenoptera musculus,16,0.031333,0.00131651482818197,Other
Balaenoptera musculus,17,0.025642,0.00107739677733515,Other
Balaenoptera musculus,18,0.020515,0.000861976245496862,Other
Balaenoptera musculus,19,0.023392,0.000982858802567028,Other
Balaenoptera musculus,20,0.018435,0.000774581139933446,Other
Balaenoptera musculus,21,0.017492,0.000734959224286186,Other
Balaenoptera musculus,22,0.013167,0.000553236228343026,Other
Balaenoptera musculus,23,0.020467,0.000859959435368475,Other
Balaenoptera musculus,24,0.021386,0.000898572945951542,Other
Balaenoptera musculus,25,0.025772,0.00108285897143286,Other
Balaenoptera musculus,26,0.02685,0.00112815316556621,Other
Balaenoptera musculus,27,0.034953,0.00146861592536446,Other
Balaenoptera musculus,28,0.036235,0.00152248156254345,Other
Balaenoptera musculus,29,0.043144,0.00181277617039808,Other
Balaenoptera musculus,30,0.047623,0.00200096976550315,Other
Balaenoptera musculus,31,0.041732,0.00175344833912138,Other
Balaenoptera musculus,32,0.049906,0.00209689429723453,Other
Balaenoptera musculus,33,0.050825,0.0021355078078176,Other
Balaenoptera musculus,34,0.054621,0.00229500387547083,Other
Balaenoptera musculus,35,0.063977,0.0026881137829955,Other
Balaenoptera musculus,36,0.064334,0.00270311380832538,Other
Balaenoptera musculus,37,0.061038,0.0025646261795095,Other
Balaenoptera musculus,38,0.046832,0.00196773441526244,Other
Balaenoptera musculus,39,0.050299,0.00211340693016069,Other
Balaenoptera musculus,40,0.043405,0.00182374257547118,Other
Balaenoptera musculus,41,0.036937,0.0015519774106711,Other
Balaenoptera musculus,42,0.025255,0.00106113624567503,Other
Balaenoptera musculus,43,0.018328,0.000770085334022251,Other
Balaenoptera musculus,44,0.0172,0.000722690296005168,Other
Balaenoptera musculus,45,0.009103,0.000382479637472968,Other
Balaenoptera musculus,46,0.003133,0.000131638877754895,Other
Balaenoptera musculus,47,0.003737,0.000157017071870425,Other
Balaenoptera musculus,48,0.006761,0.000284076109958776,Other
Balaenoptera musculus,49,0.00156,6.55463291725617e-05,Other
Balaenoptera musculus,50,0.000851,3.57563629011859e-05,Other
Balaenoptera musculus,51,0,0,Other
Balaenoptera musculus,52,0,0,Other
Balaenoptera musculus,53,0.000244,1.02521181526315e-05,Other
Balaenoptera musculus,54,0,0,Other
Balaenoptera musculus,55,0,0,Other
Balaenoptera musculus,56,0,0,Other
Balaenoptera musculus,57,0,0,Other
Balaenoptera musculus,58,0,0,Other
Balaenoptera musculus,59,0,0,Other
Balaenoptera musculus,60,0,0,Other
Balaenoptera musculus,61,0,0,Other
Balaenoptera musculus,62,0,0,Other
Balaenoptera musculus,63,0,0,Other
Balaenoptera musculus,64,0,0,Other
Balaenoptera musculus,65,0,0,Other
Balaenoptera musculus,66,0,0,Other
Balaenoptera musculus,67,0,0,Other
Balaenoptera musculus,68,0,0,Other
Balaenoptera musculus,69,0,0,Other
Balaenoptera musculus,70,0,0,Other
Betta splendens,0,0.262985,0.0595835903078867,DNA
Betta splendens,1,0.977296,0.221422531602702,DNA
Betta splendens,2,0.922507,0.209009179778914,DNA
Betta splendens,3,0.897841,0.203420690555063,DNA
Betta splendens,4,0.68571,0.155358912903858,DNA
Betta splendens,5,0.602738,0.136560237485009,DNA
Betta splendens,6,0.528698,0.119785254020568,DNA
Betta splendens,7,0.593293,0.134420316917455,DNA
Betta splendens,8,0.517166,0.117172489173027,DNA
Betta splendens,9,0.538087,0.121912486864269,DNA
Betta splendens,10,0.47425,0.10744916137238,DNA
Betta splendens,11,0.422992,0.0958358158507657,DNA
Betta splendens,12,0.379343,0.0859464148075543,DNA
Betta splendens,13,0.335786,0.0760778578820999,DNA
Betta splendens,14,0.265231,0.0600924586609544,DNA
Betta splendens,15,0.228889,0.0518585790139433,DNA
Betta splendens,16,0.192392,0.0435895815598416,DNA
Betta splendens,17,0.152985,0.034661275598426,DNA
Betta splendens,18,0.131065,0.0296949379763225,DNA
Betta splendens,19,0.098431,0.0223011669015176,DNA
Betta splendens,20,0.095644,0.0216697260733788,DNA
Betta splendens,21,0.072487,0.0164231256940426,DNA
Betta splendens,22,0.072834,0.016501744268626,DNA
Betta splendens,23,0.05822,0.0131907014762255,DNA
Betta splendens,24,0.061027,0.0138266736343115,DNA
Betta splendens,25,0.050686,0.0114837494851248,DNA
Betta splendens,26,0.048485,0.0109850766244382,DNA
Betta splendens,27,0.043649,0.00988940104321139,DNA
Betta splendens,28,0.029459,0.00667442244569095,DNA
Betta splendens,29,0.031342,0.00710104716021745,DNA
Betta splendens,30,0.025346,0.00574255444205448,DNA
Betta splendens,31,0.024784,0.00561522407053887,DNA
Betta splendens,32,0.027404,0.00620882829361875,DNA
Betta splendens,33,0.020828,0.00471892700698772,DNA
Betta splendens,34,0.025163,0.00570109277303783,DNA
Betta splendens,35,0.021372,0.00484217918155087,DNA
Betta splendens,36,0.018473,0.0041853629057079,DNA
Betta splendens,37,0.016575,0.00375533969372102,DNA
Betta splendens,38,0.012327,0.00279288521294112,DNA
Betta splendens,39,0.013445,0.00304618655698818,DNA
Betta splendens,40,0.008324,0.0018859395240141,DNA
Betta splendens,41,0.005019,0.00113713725024349,DNA
Betta splendens,42,0.005481,0.00124181097202322,DNA
Betta splendens,43,0.003466,0.000785279479845373,DNA
Betta splendens,44,0.003402,0.000770779224014414,DNA
Betta splendens,45,0.002158,0.000488930501300148,DNA
Betta splendens,46,0.000669,0.000151572986732993,DNA
Betta splendens,47,0.000623,0.000141150927854491,DNA
Betta splendens,48,6e-04,0.000135939898415241,DNA
Betta splendens,49,0.000638,0.000144549425314872,DNA
Betta splendens,50,0.000373,8.45093035148079e-05,DNA
Betta splendens,51,0.001278,0.000289551983624462,DNA
Betta splendens,52,0.000141,3.19458761275815e-05,DNA
Betta splendens,53,0,0,DNA
Betta splendens,54,0.000305,6.91027816944139e-05,DNA
Betta splendens,55,0.000423,9.58376283827446e-05,DNA
Betta splendens,56,0.000264,5.98135553027058e-05,DNA
Betta splendens,57,0.000366,8.29233380332967e-05,DNA
Betta splendens,58,0,0,DNA
Betta splendens,59,0.000132,2.99067776513529e-05,DNA
Betta splendens,60,0.000192,4.3500767492877e-05,DNA
Betta splendens,61,9.3e-05,2.10706842543623e-05,DNA
Betta splendens,62,0,0,DNA
Betta splendens,63,0.000175,3.96491370377785e-05,DNA
Betta splendens,64,0,0,DNA
Betta splendens,65,5.1e-05,1.15548913652954e-05,DNA
Betta splendens,66,5.4e-05,1.22345908573716e-05,DNA
Betta splendens,67,0,0,DNA
Betta splendens,68,0.000202,4.57664324664643e-05,DNA
Betta splendens,69,0,0,DNA
Betta splendens,70,0,0,DNA
Betta splendens,0,3.955244,0.896125779279149,LINE
Betta splendens,1,4.552405,1.03142245540839,LINE
Betta splendens,2,2.712394,0.614537608036847,LINE
Betta splendens,3,1.836551,0.416100927290681,LINE
Betta splendens,4,1.36518,0.309304050864197,LINE
Betta splendens,5,1.043731,0.236474476854729,LINE
Betta splendens,6,0.89358,0.202455290709818,LINE
Betta splendens,7,0.754855,0.171024853363727,LINE
Betta splendens,8,0.678587,0.153745079743171,LINE
Betta splendens,9,0.563975,0.127777840347892,LINE
Betta splendens,10,0.480764,0.108925015536174,LINE
Betta splendens,11,0.392223,0.0888645912935348,LINE
Betta splendens,12,0.317763,0.0719944499002035,LINE
Betta splendens,13,0.27254,0.0617484331901494,LINE
Betta splendens,14,0.247656,0.0561105524698747,LINE
Betta splendens,15,0.190988,0.0432714821975499,LINE
Betta splendens,16,0.180057,0.0407948838149216,LINE
Betta splendens,17,0.146825,0.0332656259746962,LINE
Betta splendens,18,0.165514,0.0374999272438335,LINE
Betta splendens,19,0.136466,0.030918623628557,LINE
Betta splendens,20,0.134435,0.0304584670724214,LINE
Betta splendens,21,0.127609,0.0289119241614507,LINE
Betta splendens,22,0.114656,0.025977208321163,LINE
Betta splendens,23,0.13803,0.0312729736304261,LINE
Betta splendens,24,0.136707,0.0309732261544205,LINE
Betta splendens,25,0.150227,0.0340364051987106,LINE
Betta splendens,26,0.133477,0.0302414163679518,LINE
Betta splendens,27,0.111717,0.0253113293854257,LINE
Betta splendens,28,0.106219,0.0240656667829474,LINE
Betta splendens,29,0.102165,0.0231471662026551,LINE
Betta splendens,30,0.090957,0.0206078089002584,LINE
Betta splendens,31,0.101857,0.0230773837214686,LINE
Betta splendens,32,0.090595,0.0205257918282145,LINE
Betta splendens,33,0.075648,0.0171393023921935,LINE
Betta splendens,34,0.066082,0.0149719672784599,LINE
Betta splendens,35,0.073604,0.0166762004715923,LINE
Betta splendens,36,0.061032,0.0138278064667983,LINE
Betta splendens,37,0.039931,0.00904702680603162,LINE
Betta splendens,38,0.0375,0.00849624365095253,LINE
Betta splendens,39,0.028614,0.00648297375542282,LINE
Betta splendens,40,0.018487,0.00418853483667092,LINE
Betta splendens,41,0.013372,0.00302964720268099,LINE
Betta splendens,42,0.008696,0.00197022226103155,LINE
Betta splendens,43,0.006867,0.00155583213736243,LINE
Betta splendens,44,0.008664,0.00196297213311607,LINE
Betta splendens,45,0.005768,0.00130683555676518,LINE
Betta splendens,46,0.006209,0.00140675138210038,LINE
Betta splendens,47,0.001722,0.00039014750845174,LINE
Betta splendens,48,0.000338,7.65794761072522e-05,LINE
Betta splendens,49,0.001355,0.000306997603921085,LINE
Betta splendens,50,1.2e-05,2.71879796830481e-06,LINE
Betta splendens,51,0.000149,3.37584081064514e-05,LINE
Betta splendens,52,0,0,LINE
Betta splendens,53,1e-05,2.26566497358734e-06,LINE
Betta splendens,54,0.000342,7.74857420966871e-05,LINE
Betta splendens,55,0.000231,5.23368608898676e-05,LINE
Betta splendens,56,0,0,LINE
Betta splendens,57,0,0,LINE
Betta splendens,58,0,0,LINE
Betta splendens,59,0,0,LINE
Betta splendens,60,0,0,LINE
Betta splendens,61,0,0,LINE
Betta splendens,62,0,0,LINE
