"species","chromnum.1n","chromnum.source","chromnum.database","is.estimate","asmbly.size.Mbp","beta","pval.beta","rsq","cv","weightcv","clade","class","order","family","est.gnsz.Mbp","est.gnsz.source","est.gnsz.db","repcontent.Mbp","repcontent.percentcoverage","k2p.mean","k2p.median"
"Struthio camelus australis",40,"Eden, F.C., J.P. Hendrick, and S.S. Gottlieb (1978). Homology of single copy and repeated sequences in chicken, duck, Japanese quail, and ostrich DNA. Biochemistry 17: 5113-5121.","",NA,1225.025301,20.5268894492134,0.000486318789361742,0.885840099186862,0.17584136863546,0.166720732372774,"Sauria","Aves","Struthioniformes","Struthionidae",2112.48,"Eden, F.C., J.P. Hendrick, and S.S. Gottlieb (1978). Homology of single copy and repeated sequences in chicken, duck, Japanese quail, and ostrich DNA. Biochemistry 17: 5113-5121.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",NA,NA,NA,NA
"Suricata suricatta",18,"Hsu T.C., Benirschke K. (1970) An Atlas of Mammalian Chromosomes, Volume 4, Springer-Verlag, New York.","",NA,2353.578744,3.68141561211747,0.0763091580378576,0.18329907312688,0.398346474219834,0.348911371862881,"Mammalia","Mammalia","Carnivora","Herpestidae",NA,NA,NA,NA,NA,NA,NA
"Sus scrofa",18,"Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.","",NA,2501.895775,13.1658371323143,7.82178452124357e-07,0.750748674436502,0.320858401081827,0.255696620433798,"Mammalia","Mammalia","Artiodactyla","Suidae",3139.38,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109. ","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",917.946567,36.6900402555738,16.9894366574825,16.4823271423133
"Taeniopygia guttata",40,"Pigozzi, M. I., & Solari, A. J. (1998). Germ cell restriction and regular transmission of an accessory chromosome that mimics a sex body in the zebra finch, Taeniopygia guttata. Chromosome Research, 6(2), 105�113. https://doi.org/10.1023/a:1009234912307","",NA,1057.99528,11.8357136962847,3.92123928920006e-15,0.963610256684005,0.285679895703633,0.284823749471327,"Sauria","Aves","Passeriformes","Estrildidae",1222.5,"Peterson, D.G., S.M. Stack, J.L. Healy, B.S. Donohoe, and L.K. Anderson (1994). The relationship between synaptonemal complex length and genome size in four vertebrate classes (Osteichthyes, Reptilia, Aves, Mammalia). Chromosome Research 2: 153-162.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",81.285278,7.68295280107488,18.2077313311274,19.1234662668561
"Takifugu rubripes",22,"Arai R. (2011) Fish Karyotypes, Springer.","",NA,384.110215,57.2971504651032,1.06653268799289e-07,0.763982967233059,0.118129137384091,0.114440624497435,"Actinopterygii","Actinopterygii","Tetraodontiformes","Tetraodontidae",391.2,"Brenner, S., G. Elgar, R. Sandford, A. Macrae, B. Venkatesh, and S. Aparicio (1993). Characterization of the pufferfish (Fugu) genome as a compact model vertebrate genome. Nature 366: 265-268.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",52.064372,13.5545398083204,8.81012036407546,5.50196598052911
"Terrapene carolina triunguis",25,"Olmo, E. (1976). Genome size in some reptiles. Journal of Experimental Zoology 195: 305-310.","",NA,2571.267249,5.84300769097222,1.0149334674209e-16,0.765308785310104,0.391888552892405,0.342734792830198,"Sauria","Reptilia","Testudines","Emydidae",2533.02,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",971.347162,37.7769818511775,13.9627807158817,13.4104078225368
"Tetraodon nigroviridis",21,"Jaillon O. et al. (2004) Genome duplication in the teleost fish Tetraodon nigroviridis reveals the early vertebrate proto-karyotype. Nature 431: 946-957.","",NA,358.601784,54.2461576364935,1.45198168517609e-18,0.997721347919059,0.0853370284449061,0.0759336875294105,"Actinopterygii","Actinopterygii","Tetraodontiformes","Tetraodontidae",342.3,"Jaillon, O., J.-M. Aury, F. Brunet, J.-L. Petit, N. Strange-Thomann, E. Mauceli et al. (2004). Genome duplication in the teleost fish Tetraodon nigroviridis reveals the early vertebrate proto-karyotype. Nature 431: 946-957.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",20.50911,5.71918794469801,10.5102661207629,9.47519791590874
"Theropithecus gelada",21,"Chiou, K. L., Janiak, M. C., Schneider-Crease, I. A., Sen, S., Ayele, F., Chuma, I. S., Knauf, S., Lemma, A., Signore, A. V., D�Ippolito, A. M., Abebe, B., Haile, A. A., Kebede, F., Fashing, P. J., Nguyen, N., McCann, C., Houck, M. L., Wall, J. D., Burrell, A. S., & Bergey, C. M. (2022). Genomic signatures of high-altitude adaptation and chromosomal polymorphism in geladas. Nature Ecology & Evolution, 6(5), 630�643. https://doi.org/10.1038/s41559-022-01703-4","",NA,2889.614139,6.21490810345757,0.00438561910222629,0.340150355994665,0.486841079809322,0.39978641313226,"Mammalia","Mammalia","Primates","Cercopithecidae",NA,NA,NA,NA,NA,NA,NA
"Tupaia belangeri",31,"Toder, R., von Holst, D., & Schempp, W. (1992). Comparative cytogenetic studies in tree shrews (Tupaia). Cytogenetic and Genome Research, 60(1), 55–59. https://doi.org/10.1159/000133295","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tursiops truncatus",22,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Urocitellus parryii",17,"McLean, B. S. (2018). Urocitellus parryii (Rodentia: Sciuridae). Mammalian Species, 50(964), 84�99. https://doi.org/10.1093/mspecies/sey011","",NA,2520.505282,8.03929824767635,5.21298308727837e-05,0.549308829530319,0.349491845587111,0.325369167191333,"Mammalia","Mammalia","Rodentia","Sciuridae",NA,NA,NA,NA,NA,NA,NA
"Ursus americanus",37,"Hsu T.C., Benirschke K. (1969) An Atlas of Mammalian Chromosomes, Volume 3, Springer-Verlag, New York.","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ursus maritimus",37,"Hsu T.C., Benirschke K. (1969) An Atlas of Mammalian Chromosomes, Volume 3, Springer-Verlag, New York.","",NA,2301.362327,8.47811142152906,1.65875008451438e-14,0.561048515345442,0.452304909226679,0.425891389361822,"Mammalia","Mammalia","Carnivora","Ursidae",NA,NA,NA,NA,NA,NA,NA
"Ursus thibetanus thibetanus",37,"Hsu T.C., Benirschke K. (1969) An Atlas of Mammalian Chromosomes, Volume 3, Springer-Verlag, New York.","",NA,2373.594928,4.44986528196507,3.7563634289869e-10,0.422219267485495,0.669870741654064,0.599607912258087,"Mammalia","Mammalia","Carnivora","Ursidae",2360,"Zhu, C., Xu, W., Li, J., Liu, C., Hu, M., Yuan, Y., Yuan, K., Zhang, Y., Song, X., Han, J., & Cui, X. (2020). Draft Genome Assembly for the Tibetan Black Bear (Ursus thibetanus thibetanus). Frontiers in Genetics, 11. https://doi.org/10.3389/fgene.2020.00231","",NA,NA,NA,NA
"Varanus komodoensis",20,"Johnson Pokorná, M. J., Altmanová, M., Rovatsos, M., Velenský, P., Vodička, R., Rehák, I., & Kratochvíl, L. (2016). First Description of the Karyotype and Sex Chromosomes in the Komodo Dragon (Varanus komodoensis). Cytogenetic and Genome Research, 148(4), 284–291. https://doi.org/10.1159/000447340","",NA,1507.945839,10.1241224518371,3.90104865638412e-22,0.922426728872272,0.356093102657884,0.275220538282614,"Sauria","Reptilia","Squamata","Varanidae",1887.54,"Krishan, A. P. Dandekar, N. Nathan, R. Hamelik, C. Miller, and J. Shaw (2005). DNA index, genome size, and electronic nuclear volume of vertebrates from the Miami Metro Zoo. Cytometry 65A: 26-34.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",457.734274,30.3548219147943,19.0415507688201,20.306229399422
"Vicugna pacos",37,"Hsu T.C., Benirschke K. (1969) An Atlas of Mammalian Chromosomes, Volume 3, Springer-Verlag, New York.","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vombatus ursinus",7,"Martin, P.G. and D.L. Hayman (1967). Quantitative comparisons between the karyotypes of Australian marsupials from three different superfamilies. Chromosoma 20: 290-310.","",NA,3486.580222,3.98124034454484,0.0711388148991148,0.246196870568026,0.278272068490429,0.278543574022091,"Mammalia","Mammalia","Diprotodontia","Vombatidae",3902.22,"Martin, P.G. and D.L. Hayman (1967). Quantitative comparisons between the karyotypes of Australian marsupials from three different superfamilies. Chromosoma 20: 290-310.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",NA,NA,NA,NA
"Vulpes vulpes",17,"Wurster-Hill, D.H., O.G. Ward, B.H. Davis, J.P. Park, R.K. Moyzis, and J. Meyne (1988). Fragile sites, telomeric DNA sequences, B chromosomes, and DNA content in raccoon dogs, Nyctereutes procyonoides, with comparative notes on foxes, coyote, wolf, and raccoon. Cytogenetics and Cell Genetics 49: 278-281.","",NA,2421.551259,10.6423189466482,5.6310435006107e-09,0.659175106057594,0.292721046395781,0.263391417063055,"Mammalia","Mammalia","Carnivora","Canidae",2787.3,"Wurster-Hill, D.H., O.G. Ward, B.H. Davis, J.P. Park, R.K. Moyzis, and J. Meyne (1988). Fragile sites, telomeric DNA sequences, B chromosomes, and DNA content in raccoon dogs, Nyctereutes procyonoides, with comparative notes on foxes, coyote, wolf, and raccoon. Cytogenetics and Cell Genetics 49: 278-281.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",NA,NA,NA,NA
"Xenopus tropicalis",10,"Matsuda, Y., Uno, Y., Kondo, M., Gilchrist, M. J., Zorn, A. M., Rokhsar, D. S., Schmid, M., & Taira, M. (2015). A New Nomenclature of Xenopus laevis Chromosomes Based on the Phylogenetic Relationship to Silurana/Xenopus tropicalis. Cytogenetic and Genome Research, 145(3-4), 187�191. https://doi.org/10.1159/000381292","",NA,1451.283599,12.6112161060707,0.000485530859618548,0.799195809777637,0.166813351947867,0.141643968567588,"Others","Amphibia","Anura","Pipidae",NA,NA,NA,NA,NA,NA,NA
"Xiphophorus couchianus",24,"Friedman, B., & Gordon, M. (1934b). Chromosome Numbers in Xiphophorin Fishes. The American Naturalist, 68(718), 446–455. https://doi.org/10.1086/280562","",NA,708.396389,34.7935976543553,2.33298605508719e-11,0.861630462959589,0.118295365209844,0.118384721943178,"Actinopterygii","Actinopterygii","Cyprinodontiformes","Poeciliidae",733.5,"Tiersch, T.R. and R.W. Chandler (1989). Chicken erythrocytes as an internal reference for analysis of DNA content by flow cytometry in grass carp. Transactions of the American Fisheries Society 118: 713-717.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",NA,NA,NA,NA
"Xiphophorus maculatus",24,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.","",NA,704.304519,28.8956926303313,1.69412713992084e-05,0.576445446375305,0.12171513285037,0.116689146854402,"Actinopterygii","Actinopterygii","Cyprinodontiformes","Poeciliidae",968.22,"Lamatsch, D.K., C. Steinlein, M. Schmid, and M. Schartl (2000). Noninvasive determination of genome size and ploidy level in fishes by flow cytometry: detection of triploid Poecilia formosa. Cytometry 39: 91-95.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",NA,NA,NA,NA
"Zalophus californianus",18,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","",NA,2408.641788,5.48677133735066,0.00339602047667029,0.424514124212152,0.358171416331662,0.298758744807713,"Mammalia","Mammalia","Carnifora","Otariidae",3080.7,"Du, B. and D. Wang (2006). C-values of seven marine mammal species determined by flow cytometry. Zoological Science 23: 1017-1020.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",NA,NA,NA,NA
"Zonotrichia albicollis",41,"Tiersch, T.R. and S.S. Wachtel (1991). On the evolution of genome size of birds. Journal of Heredity 82: 363-368.","",NA,1052.600561,10.314679353615,1.96247886523347e-05,0.690127718789454,0.286494679183013,0.261566165379544,"Sauria","Aves","Passeriformes","Passerellidae",1300.74,"Andrews, C.B., S.A. Mackenzie, and T.R. Gregory (2009). Genome size and wing parameters in passerine birds. Proceedings of the Royal Society of London B 276: 55-61.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",NA,NA,NA,NA
"Zosterops lateralis melanops",39,"Li, Q., & Bian, X. (2024). Studies on the Karyotypes of Birds ?.The 19 Species of 12 Families of Passerine Birds (Passeriformes,Aves). Zoological Research, 9(4), 321�326. https://www.zoores.ac.cn/article/id/1214","",NA,1036.003386,0.700089751486272,0.956567257478139,0.000654969783516401,0.319022247671535,0.302000128087544,"Sauria","Aves","Passeriformes","Zosteropidae",NA,NA,NA,NA,NA,NA,NA
