"species","clade","class","order","family","chromnum.1n","chromnum.est","chromnum.source","chromnum.database","est.gnsz.Mbp","est.gnsz.source","est.gnsz.db","asmblysize.Mbp","beta","pval.beta","rsq","cv","weightcv","repcontent.Mbp","repcontent.pctcvrg","k2p.mean","k2p.median","name","size.Mbp","genecount","genedens"
"Bison bison bison","Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","",4792.2,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2953.606,6.45826162805572,0.00162921716707465,0.158530543936769,0.609063235418432,0.594937260818975,1308.664536,44.3073495923288,14.0080233579433,12.1030789113403,"KN265086.1",16.787055,319,19.0027375260282
"Bison bison bison","Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","",4792.2,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2953.606,6.45826162805572,0.00162921716707465,0.158530543936769,0.609063235418432,0.594937260818975,1308.664536,44.3073495923288,14.0080233579433,12.1030789113403,"KN265019.1",17.028446,213,12.5084813963647
"Bison bison bison","Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","",4792.2,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2953.606,6.45826162805572,0.00162921716707465,0.158530543936769,0.609063235418432,0.594937260818975,1308.664536,44.3073495923288,14.0080233579433,12.1030789113403,"KN264823.1",13.17333,92,6.98380743517395
"Bison bison bison","Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","",4792.2,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2953.606,6.45826162805572,0.00162921716707465,0.158530543936769,0.609063235418432,0.594937260818975,1308.664536,44.3073495923288,14.0080233579433,12.1030789113403,"KN265168.1",15.236017,314,20.6090607538703
"Bison bison bison","Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","",4792.2,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2953.606,6.45826162805572,0.00162921716707465,0.158530543936769,0.609063235418432,0.594937260818975,1308.664536,44.3073495923288,14.0080233579433,12.1030789113403,"KN264752.1",13.631778,138,10.1234042983975
"Bison bison bison","Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","",4792.2,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2953.606,6.45826162805572,0.00162921716707465,0.158530543936769,0.609063235418432,0.594937260818975,1308.664536,44.3073495923288,14.0080233579433,12.1030789113403,"KN265213.1",12.987151,80,6.15993453837566
"Bison bison bison","Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","",4792.2,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2953.606,6.45826162805572,0.00162921716707465,0.158530543936769,0.609063235418432,0.594937260818975,1308.664536,44.3073495923288,14.0080233579433,12.1030789113403,"KN264820.1",13.429079,80,5.95722163820765
"Bison bison bison","Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","",4792.2,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2953.606,6.45826162805572,0.00162921716707465,0.158530543936769,0.609063235418432,0.594937260818975,1308.664536,44.3073495923288,14.0080233579433,12.1030789113403,"KN264895.1",16.093809,456,28.3338767099821
"Bison bison bison","Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","",4792.2,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2953.606,6.45826162805572,0.00162921716707465,0.158530543936769,0.609063235418432,0.594937260818975,1308.664536,44.3073495923288,14.0080233579433,12.1030789113403,"KN265045.1",14.943199,43,2.8775632312733
"Bison bison bison","Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","",4792.2,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2953.606,6.45826162805572,0.00162921716707465,0.158530543936769,0.609063235418432,0.594937260818975,1308.664536,44.3073495923288,14.0080233579433,12.1030789113403,"KN265010.1",12.721753,119,9.3540567876141
"Bison bison bison","Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","",4792.2,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2953.606,6.45826162805572,0.00162921716707465,0.158530543936769,0.609063235418432,0.594937260818975,1308.664536,44.3073495923288,14.0080233579433,12.1030789113403,"KN265188.1",14.278756,229,16.0378116973215
"Bison bison bison","Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","",4792.2,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2953.606,6.45826162805572,0.00162921716707465,0.158530543936769,0.609063235418432,0.594937260818975,1308.664536,44.3073495923288,14.0080233579433,12.1030789113403,"KN264978.1",12.497125,77,6.16141712593897
"Bison bison bison","Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","",4792.2,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2953.606,6.45826162805572,0.00162921716707465,0.158530543936769,0.609063235418432,0.594937260818975,1308.664536,44.3073495923288,14.0080233579433,12.1030789113403,"KN265158.1",20.239142,127,6.27496956145671
"Bison bison bison","Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","",4792.2,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2953.606,6.45826162805572,0.00162921716707465,0.158530543936769,0.609063235418432,0.594937260818975,1308.664536,44.3073495923288,14.0080233579433,12.1030789113403,"KN265091.1",15.627168,66,4.22341399286166
"Bison bison bison","Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","",4792.2,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2953.606,6.45826162805572,0.00162921716707465,0.158530543936769,0.609063235418432,0.594937260818975,1308.664536,44.3073495923288,14.0080233579433,12.1030789113403,"KN265214.1",21.386886,70,3.27303376470983
"Bison bison bison","Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","",4792.2,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2953.606,6.45826162805572,0.00162921716707465,0.158530543936769,0.609063235418432,0.594937260818975,1308.664536,44.3073495923288,14.0080233579433,12.1030789113403,"KN264750.1",20.752209,107,5.15607760118453
"Bison bison bison","Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","",4792.2,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2953.606,6.45826162805572,0.00162921716707465,0.158530543936769,0.609063235418432,0.594937260818975,1308.664536,44.3073495923288,14.0080233579433,12.1030789113403,"KN265210.1",15.249784,98,6.42632053017931
"Bison bison bison","Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","",4792.2,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2953.606,6.45826162805572,0.00162921716707465,0.158530543936769,0.609063235418432,0.594937260818975,1308.664536,44.3073495923288,14.0080233579433,12.1030789113403,"KN265006.1",13.709248,192,14.0051445564337
"Bison bison bison","Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","",4792.2,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2953.606,6.45826162805572,0.00162921716707465,0.158530543936769,0.609063235418432,0.594937260818975,1308.664536,44.3073495923288,14.0080233579433,12.1030789113403,"KN265184.1",11.332318,46,4.05918718482838
"Bison bison bison","Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","",4792.2,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2953.606,6.45826162805572,0.00162921716707465,0.158530543936769,0.609063235418432,0.594937260818975,1308.664536,44.3073495923288,14.0080233579433,12.1030789113403,"KN265208.1",13.610408,70,5.14312282188749
"Bison bison bison","Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","",4792.2,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2953.606,6.45826162805572,0.00162921716707465,0.158530543936769,0.609063235418432,0.594937260818975,1308.664536,44.3073495923288,14.0080233579433,12.1030789113403,"KN265182.1",11.366342,149,13.1088788283865
"Bison bison bison","Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","",4792.2,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2953.606,6.45826162805572,0.00162921716707465,0.158530543936769,0.609063235418432,0.594937260818975,1308.664536,44.3073495923288,14.0080233579433,12.1030789113403,"KN265186.1",12.55706,320,25.4836721334453
"Bison bison bison","Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","",4792.2,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2953.606,6.45826162805572,0.00162921716707465,0.158530543936769,0.609063235418432,0.594937260818975,1308.664536,44.3073495923288,14.0080233579433,12.1030789113403,"KN264928.1",12.209122,207,16.9545361247107
"Bison bison bison","Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","",4792.2,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2953.606,6.45826162805572,0.00162921716707465,0.158530543936769,0.609063235418432,0.594937260818975,1308.664536,44.3073495923288,14.0080233579433,12.1030789113403,"KN265004.1",22.619279,297,13.1303919987901
"Bison bison bison","Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","",4792.2,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2953.606,6.45826162805572,0.00162921716707465,0.158530543936769,0.609063235418432,0.594937260818975,1308.664536,44.3073495923288,14.0080233579433,12.1030789113403,"KN265169.1",21.46741,159,7.40657582819725
"Bison bison bison","Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","",4792.2,"Eapen, K.J. and M.M. Raza Nasir (1964). Deoxyribonucleic acid in hariana, buffalo and ram semen - part I.. Indian Journal of Dairy Science 17: 107-108.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2953.606,6.45826162805572,0.00162921716707465,0.158530543936769,0.609063235418432,0.594937260818975,1308.664536,44.3073495923288,14.0080233579433,12.1030789113403,"KN264787.1",13.895325,228,16.4083963491318
