species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count,species.rsquared,species.pvalue
Canis lupus familiaris,38,24102048,306,1.26960165376818e-05,2396858295,30556,0.67695937809702,7.92375547384971e-11
Capra hircus,1,157403528,1134,7.20441285153405e-06,2922796603,27214,0.343203692811604,0.000318621085198074
Capra hircus,2,136510947,1131,8.28504984292579e-06,2922796603,27214,0.343203692811604,0.000318621085198074
Capra hircus,4,120734966,979,8.10867002687523e-06,2922796603,27214,0.343203692811604,0.000318621085198074
Capra hircus,3,120038259,1434,1.19461912555729e-05,2922796603,27214,0.343203692811604,0.000318621085198074
Capra hircus,5,119020588,1371,1.15190155168785e-05,2922796603,27214,0.343203692811604,0.000318621085198074
Capra hircus,6,117642375,776,6.59626261370531e-06,2922796603,27214,0.343203692811604,0.000318621085198074
Capra hircus,8,112672867,939,8.33386089305778e-06,2922796603,27214,0.343203692811604,0.000318621085198074
Capra hircus,7,108433636,1410,1.30033451981634e-05,2922796603,27214,0.343203692811604,0.000318621085198074
Capra hircus,11,106225002,1131,1.06472109080309e-05,2922796603,27214,0.343203692811604,0.000318621085198074
Capra hircus,10,101087560,1072,1.06046678740688e-05,2922796603,27214,0.343203692811604,0.000318621085198074
Capra hircus,14,94672733,650,6.86575721860697e-06,2922796603,27214,0.343203692811604,0.000318621085198074
Capra hircus,9,91568626,650,7.09850118314542e-06,2922796603,27214,0.343203692811604,0.000318621085198074
Capra hircus,12,87277232,489,5.60283580029211e-06,2922796603,27214,0.343203692811604,0.000318621085198074
Capra hircus,13,83034183,955,1.15012873673966e-05,2922796603,27214,0.343203692811604,0.000318621085198074
Capra hircus,15,81904557,1036,1.26488688535364e-05,2922796603,27214,0.343203692811604,0.000318621085198074
Capra hircus,16,79370172,760,9.57538557431878e-06,2922796603,27214,0.343203692811604,0.000318621085198074
Capra hircus,20,71784255,474,6.6031193052014e-06,2922796603,27214,0.343203692811604,0.000318621085198074
Capra hircus,17,71137785,663,9.31994157535268e-06,2922796603,27214,0.343203692811604,0.000318621085198074
Capra hircus,21,69425955,754,1.08604915841633e-05,2922796603,27214,0.343203692811604,0.000318621085198074
Capra hircus,18,67275902,1324,1.96801523374596e-05,2922796603,27214,0.343203692811604,0.000318621085198074
Capra hircus,LWLT01000021.1,66011198,485,7.34723826705887e-06,2922796603,27214,0.343203692811604,0.000318621085198074
Capra hircus,19,62516450,1356,2.16902911153784e-05,2922796603,27214,0.343203692811604,0.000318621085198074
Capra hircus,24,62310066,434,6.96516675170911e-06,2922796603,27214,0.343203692811604,0.000318621085198074
Capra hircus,22,60283066,641,1.06331685253036e-05,2922796603,27214,0.343203692811604,0.000318621085198074
Capra hircus,26,51421553,467,9.08179494306599e-06,2922796603,27214,0.343203692811604,0.000318621085198074
Capra hircus,29,51332696,735,1.4318359588984e-05,2922796603,27214,0.343203692811604,0.000318621085198074
Capra hircus,LWLT01000027.1,49932331,319,6.38864626608359e-06,2922796603,27214,0.343203692811604,0.000318621085198074
Capra hircus,23,48866549,788,1.61255504250975e-05,2922796603,27214,0.343203692811604,0.000318621085198074
Capra hircus,27,44709034,339,7.58236020040156e-06,2922796603,27214,0.343203692811604,0.000318621085198074
Capra hircus,28,44672302,369,8.26015189456769e-06,2922796603,27214,0.343203692811604,0.000318621085198074
Capra hircus,25,42858509,790,1.8432745758841e-05,2922796603,27214,0.343203692811604,0.000318621085198074
Carassius auratus,9,37185075,1096,2.94741909220299e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,7,36166994,1185,3.27646804155192e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,32,35735308,1177,3.29366127192747e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,22,34770970,1191,3.42527113853885e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,1,34767119,1074,3.0891256764761e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,14,33730237,1082,3.2078043210903e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,5,33106987,1141,3.44640241650501e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,27,31526900,1357,4.30426080585151e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,8,30839439,1135,3.68035229175213e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,2,30202465,1264,4.1850888660909e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,3,30025718,1229,4.09315773897563e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,30,29823080,1145,3.83930834776287e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,19,29339562,1055,3.59582736783869e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,4,29272933,993,3.39221218454604e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,20,28624141,1006,3.5145159465222e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,31,28379948,940,3.31219775314599e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,6,28243444,969,3.43088470372098e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,16,28066004,1008,3.59153372884861e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,34,27839488,805,2.89157616691801e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,17,27648303,928,3.35644469752809e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,28,26792464,945,3.52711120559871e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,41,26728495,983,3.67772296943767e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,21,26264146,979,3.72751506940298e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,13,26064016,873,3.34944545767621e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,15,25409663,905,3.56163716142162e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,18,24856083,725,2.91679103260156e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,38,24425221,855,3.50048009801017e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,26,24197505,764,3.15735031359638e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,29,23600900,797,3.37698986055617e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,25,23425583,989,4.22187998480123e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,24,23179244,808,3.48587727882756e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,43,22763433,589,2.58748317971195e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,10,21934901,876,3.99363553088295e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,12,21321462,757,3.55041319399204e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,40,20943373,718,3.4282920902951e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,50,20714917,833,4.02125675907849e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,36,20707324,754,3.6412237525235e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,45,19898032,741,3.72398637211961e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,23,19885177,738,3.71130717116574e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,35,19819111,795,4.01127981976588e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,46,19235564,732,3.80545119446459e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,37,18527871,674,3.63776280609899e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,11,18527230,636,3.43278514921011e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,42,18503708,609,3.29123222221189e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,49,16732928,417,2.49209223872833e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,47,15834824,580,3.66281305052712e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,44,15572452,618,3.96854650764054e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,39,13306270,493,3.70502026488265e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,48,11625070,493,4.24083467884494e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Carassius auratus,LG28B,10089910,447,4.43016835630843e-05,1820618472,62131,0.818113273648517,1.31859618206282e-19
Catagonus wagneri,PVHT021183699.1,72429727,571,7.88350341290117e-06,2640067814,22081,0.256560111298013,0.0132011214181438
Catagonus wagneri,PVHT021183693.1,62883358,423,6.72674000647357e-06,2640067814,22081,0.256560111298013,0.0132011214181438
Catagonus wagneri,PVHT020004020.1,52671666,262,4.97421137201166e-06,2640067814,22081,0.256560111298013,0.0132011214181438
Catagonus wagneri,PVHT020004944.1,45717905,317,6.93382603599181e-06,2640067814,22081,0.256560111298013,0.0132011214181438
Catagonus wagneri,PVHT021183543.1,40765937,489,1.19953087304236e-05,2640067814,22081,0.256560111298013,0.0132011214181438
Catagonus wagneri,PVHT021183634.1,40364843,445,1.10244452084206e-05,2640067814,22081,0.256560111298013,0.0132011214181438
Catagonus wagneri,PVHT020000015.1,39760793,292,7.34391791431323e-06,2640067814,22081,0.256560111298013,0.0132011214181438
Catagonus wagneri,PVHT020000141.1,37909190,226,5.96161511232501e-06,2640067814,22081,0.256560111298013,0.0132011214181438
Catagonus wagneri,PVHT021183696.1,37825023,124,3.27825312888772e-06,2640067814,22081,0.256560111298013,0.0132011214181438
Catagonus wagneri,PVHT020000077.1,37356999,247,6.61188014593999e-06,2640067814,22081,0.256560111298013,0.0132011214181438
Catagonus wagneri,PVHT020000521.1,37198371,140,3.7636056697214e-06,2640067814,22081,0.256560111298013,0.0132011214181438
Catagonus wagneri,PVHT021183726.1,36886672,259,7.02150630449936e-06,2640067814,22081,0.256560111298013,0.0132011214181438
Catagonus wagneri,PVHT021183666.1,36882749,362,9.8148866289766e-06,2640067814,22081,0.256560111298013,0.0132011214181438
Catagonus wagneri,PVHT021183705.1,33850615,285,8.41934481840286e-06,2640067814,22081,0.256560111298013,0.0132011214181438
Catagonus wagneri,PVHT020000066.1,33648212,315,9.36156726544638e-06,2640067814,22081,0.256560111298013,0.0132011214181438
Catagonus wagneri,PVHT021183710.1,32606580,162,4.96832234475373e-06,2640067814,22081,0.256560111298013,0.0132011214181438
Catagonus wagneri,PVHT021183524.1,32585236,517,1.58660811908804e-05,2640067814,22081,0.256560111298013,0.0132011214181438
Catagonus wagneri,PVHT020000230.1,32363477,142,4.38766205497636e-06,2640067814,22081,0.256560111298013,0.0132011214181438
Catagonus wagneri,PVHT020000886.1,31613780,214,6.76920001341187e-06,2640067814,22081,0.256560111298013,0.0132011214181438
Catagonus wagneri,PVHT021183519.1,31581730,220,6.96605284131047e-06,2640067814,22081,0.256560111298013,0.0132011214181438
Cavia aperea,AVPZ01000001.1,88624873,410,4.62624076200369e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000112.1,81087358,487,6.0058683870302e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000223.1,78341846,467,5.96105432593457e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000334.1,75508170,306,4.05254159914086e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000556.1,61832230,229,3.70357012839421e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000445.1,61457488,653,1.06252308913114e-05,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000667.1,61152626,400,6.54101101071277e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000778.1,60969063,376,6.16706213772713e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000889.1,60641186,451,7.43718963544018e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01001000.1,59189873,485,8.19396926227566e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000023.1,50764286,297,5.85056982777223e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000012.1,50730043,447,8.81134675955232e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000034.1,50712660,321,6.32978037436806e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000045.1,48336697,434,8.97868549023943e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000056.1,43217229,195,4.51208937990911e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000067.1,41736765,446,1.06860222635846e-05,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000078.1,41504856,171,4.11999983809123e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000089.1,40145203,209,5.2061014612381e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000100.1,39968729,316,7.90618085453756e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000111.1,37056987,273,7.36703175571182e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000123.1,34149886,228,6.67644981303891e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000134.1,33920511,146,4.3041804411496e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000145.1,33673924,216,6.41445885546336e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000167.1,32214279,218,6.76718544593222e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000156.1,32192268,176,5.46715130477915e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000189.1,28724238,47,1.63624880144775e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000178.1,28205711,418,1.48196937847091e-05,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000200.1,27928671,343,1.22812861378187e-05,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000211.1,27715970,272,9.81383657147846e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000222.1,26775304,128,4.78052462074754e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000234.1,25869412,237,9.1613987979317e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000256.1,25627982,334,1.30326297248063e-05,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000245.1,25487982,119,4.66886707625578e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000267.1,25018440,82,3.27758245518106e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000278.1,24422027,41,1.67881232790382e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000289.1,23972852,116,4.83880683032624e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000300.1,23392119,92,3.93294852851937e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000311.1,22739783,139,6.11263528768063e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000322.1,21489822,108,5.02563492615248e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000333.1,19215827,122,6.34893309561956e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000345.1,18702681,91,4.86561258249553e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000356.1,16983818,89,5.24028224984512e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000367.1,15943824,318,1.99450269897611e-05,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000389.1,15910181,109,6.85095914370805e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000378.1,15862959,77,4.85407545969198e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000400.1,15706835,191,1.21603111002312e-05,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000411.1,15603952,25,1.60215822248107e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000422.1,14649792,63,4.30040235383547e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000433.1,14403672,75,5.20700554691887e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000444.1,14007822,50,3.56943427750581e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000456.1,13543256,26,1.91977468342915e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000478.1,13215667,152,1.15015004539688e-05,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000467.1,13059183,53,4.05844684158266e-06,2716396567,18030,0.615375598427995,1.05673060969006e-14
Cavia aperea,AVPZ01000489.1,12964307,253,1.95151194737983e-05,2716396567,18030,0.615375598427995,1.05673060969006e-14
